检查项,对象编号,计算值,允许值,是否通过,说明
装载体积,T001,0.159,0.25,通过,
返航SOC,T001,0.6342158942704362,0.2,通过,
架次能耗复算,T001,2.92627284583651,2.92627284583651,通过,
返航时刻复算,T001,1561.4267416985467,1561.4267416985467,通过,
逐航段载荷递减,T001,76.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T001,C,C,通过,
电池机型兼容,T001,C,C,通过,
充电时间复算,T001,1625.865562414055,1625.865562414055,通过,
电池释放时刻,T001,3187.2923041126014,3187.2923041126014,通过,
逐箱送达时刻复算,S001-MED-01,1248.8983708492733,1248.8983708492733,通过,T001
硬时限,S001-MED-01,1248.8983708492733,3600.0,通过,T001
逐箱送达时刻复算,S001-MED-02,1248.8983708492733,1248.8983708492733,通过,T001
硬时限,S001-MED-02,1248.8983708492733,3600.0,通过,T001
逐箱送达时刻复算,S001-WAT-02,1248.8983708492733,1248.8983708492733,通过,T001
硬时限,S001-WAT-02,1248.8983708492733,3600.0,通过,T001
逐箱送达时刻复算,S001-WAT-04,1248.8983708492733,1248.8983708492733,通过,T001
硬时限,S001-WAT-04,1248.8983708492733,3600.0,通过,T001
逐箱送达时刻复算,S001-WAT-06,1248.8983708492733,1248.8983708492733,通过,T001
硬时限,S001-WAT-06,1248.8983708492733,3600.0,通过,T001
逐箱送达时刻复算,S001-WAT-07,1248.8983708492733,1248.8983708492733,通过,T001
硬时限,S001-WAT-07,1248.8983708492733,3600.0,通过,T001
逐箱送达时刻复算,S001-WAT-08,1248.8983708492733,1248.8983708492733,通过,T001
硬时限,S001-WAT-08,1248.8983708492733,3600.0,通过,T001
机型物理可行,T002,C,存在可行复算,通过,
载质量,T002,59.0,80.0,通过,
装载体积,T002,0.156,0.25,通过,
返航SOC,T002,0.6755346129347195,0.2,通过,
架次能耗复算,T002,2.595723096522244,2.595723096522244,通过,
返航时刻复算,T002,1565.0356687212288,1565.0356687212288,通过,
逐航段载荷递减,T002,59.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T002,C,C,通过,
电池机型兼容,T002,C,C,通过,
充电时间复算,T002,1536.3416719747743,1536.3416719747743,通过,
电池释放时刻,T002,3101.377340696003,3101.377340696003,通过,
逐箱送达时刻复算,S006-FOD-01,1211.1628343606144,1211.1628343606144,通过,T002
硬时限,S006-FOD-01,1211.1628343606144,7200.0,通过,T002
逐箱送达时刻复算,S006-HYG-01,1211.1628343606144,1211.1628343606144,通过,T002
硬时限,S006-HYG-01,1211.1628343606144,10800.0,通过,T002
逐箱送达时刻复算,S006-MED-01,1211.1628343606144,1211.1628343606144,通过,T002
硬时限,S006-MED-01,1211.1628343606144,3600.0,通过,T002
逐箱送达时刻复算,S006-WAT-01,1211.1628343606144,1211.1628343606144,通过,T002
硬时限,S006-WAT-01,1211.1628343606144,3600.0,通过,T002
逐箱送达时刻复算,S006-WAT-02,1211.1628343606144,1211.1628343606144,通过,T002
硬时限,S006-WAT-02,1211.1628343606144,3600.0,通过,T002
逐箱送达时刻复算,S006-WAT-03,1211.1628343606144,1211.1628343606144,通过,T002
硬时限,S006-WAT-03,1211.1628343606144,3600.0,通过,T002
机型物理可行,T003,B,存在可行复算,通过,
载质量,T003,25.0,30.0,通过,
装载体积,T003,0.067,0.073,通过,
返航SOC,T003,0.5447381788009044,0.2,通过,
架次能耗复算,T003,1.8210472847963826,1.8210472847963826,通过,
返航时刻复算,T003,1554.5722391614418,1554.5722391614418,通过,
逐航段载荷递减,T003,25.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T003,B,B,通过,
电池机型兼容,T003,B,B,通过,
充电时间复算,T003,1455.787156745099,1455.787156745099,通过,
电池释放时刻,T003,3010.359395906541,3010.359395906541,通过,
逐箱送达时刻复算,S010-FOD-01,1084.8227862473875,1084.8227862473875,通过,T003
硬时限,S010-FOD-01,1084.8227862473875,7200.0,通过,T003
逐箱送达时刻复算,S010-MED-01,1084.8227862473875,1084.8227862473875,通过,T003
硬时限,S010-MED-01,1084.8227862473875,3600.0,通过,T003
逐箱送达时刻复算,S010-WAT-01,1084.8227862473875,1084.8227862473875,通过,T003
硬时限,S010-WAT-01,1084.8227862473875,3600.0,通过,T003
机型物理可行,T004,B,存在可行复算,通过,
载质量,T004,25.0,30.0,通过,
装载体积,T004,0.067,0.073,通过,
返航SOC,T004,0.5448006822497418,0.2,通过,
架次能耗复算,T004,1.8207972710010332,1.8207972710010332,通过,
返航时刻复算,T004,1500.9702855348519,1500.9702855348519,通过,
逐航段载荷递减,T004,25.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T004,B,B,通过,
电池机型兼容,T004,B,B,通过,
充电时间复算,T004,1455.6788174337808,1455.6788174337808,通过,
电池释放时刻,T004,2956.6491029686326,2956.6491029686326,通过,
逐箱送达时刻复算,S013-FOD-01,1058.0184761007592,1058.0184761007592,通过,T004
硬时限,S013-FOD-01,1058.0184761007592,7200.0,通过,T004
逐箱送达时刻复算,S013-MED-01,1058.0184761007592,1058.0184761007592,通过,T004
硬时限,S013-MED-01,1058.0184761007592,3600.0,通过,T004
逐箱送达时刻复算,S013-WAT-01,1058.0184761007592,1058.0184761007592,通过,T004
硬时限,S013-WAT-01,1058.0184761007592,3600.0,通过,T004
机型物理可行,T005,A,存在可行复算,通过,
载质量,T005,22.0,25.0,通过,
装载体积,T005,0.055,0.06,通过,
返航SOC,T005,0.32769411005944804,0.2,通过,
架次能耗复算,T005,3.025376504732484,3.025376504732484,通过,
返航时刻复算,T005,2221.4616726129198,2221.4616726129198,通过,
逐航段载荷递减,T005,22.000000|14.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T005,A,A,通过,
电池机型兼容,T005,A,A,通过,
充电时间复算,T005,1373.9976569227176,1373.9976569227176,通过,
电池释放时刻,T005,3595.459329535637,3595.459329535637,通过,
逐箱送达时刻复算,S002-WAT-01,1497.8752051016165,1497.8752051016165,通过,T005
硬时限,S002-WAT-01,1497.8752051016165,3600.0,通过,T005
逐箱送达时刻复算,S009-FOD-01,1097.3579018271325,1097.3579018271325,通过,T005
硬时限,S009-FOD-01,1097.3579018271325,14400.0,通过,T005
机型物理可行,T006,A,存在可行复算,通过,
载质量,T006,20.0,25.0,通过,
装载体积,T006,0.051000000000000004,0.06,通过,
返航SOC,T006,0.21772316164655592,0.2,通过,
架次能耗复算,T006,3.5202457725904983,3.5202457725904983,通过,
返航时刻复算,T006,2785.580912827795,2785.580912827795,通过,
逐航段载荷递减,T006,20.000000|17.000000|3.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T006,A,A,通过,
电池机型兼容,T006,A,A,通过,
充电时间复算,T006,1516.9598898594775,1516.9598898594775,通过,
电池释放时刻,T006,4302.540802687273,4302.540802687273,通过,
逐箱送达时刻复算,S002-WAT-02,1527.8752051016165,1527.8752051016165,通过,T006
硬时限,S002-WAT-02,1527.8752051016165,3600.0,通过,T006
逐箱送达时刻复算,S004-MED-01,1975.2469874455007,1975.2469874455007,通过,T006
硬时限,S004-MED-01,1975.2469874455007,7200.0,通过,T006
逐箱送达时刻复算,S009-MED-01,1127.3579018271325,1127.3579018271325,通过,T006
硬时限,S009-MED-01,1127.3579018271325,10800.0,通过,T006
机型物理可行,T007,A,存在可行复算,通过,
载质量,T007,17.0,25.0,通过,
装载体积,T007,0.039,0.06,通过,
返航SOC,T007,0.34878237926219746,0.2,通过,
架次能耗复算,T007,2.9304792933201114,2.9304792933201114,通过,
返航时刻复算,T007,2011.052935022607,2011.052935022607,通过,
逐航段载荷递减,T007,17.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T007,A,A,通过,
电池机型兼容,T007,A,A,通过,
充电时间复算,T007,1346.5829069591434,1346.5829069591434,通过,
电池释放时刻,T007,3357.6358419817507,3357.6358419817507,通过,
逐箱送达时刻复算,S002-MED-01,1287.4664675113036,1287.4664675113036,通过,T007
硬时限,S002-MED-01,1287.4664675113036,3600.0,通过,T007
逐箱送达时刻复算,S002-WAT-03,1287.4664675113036,1287.4664675113036,通过,T007
硬时限,S002-WAT-03,1287.4664675113036,3600.0,通过,T007
机型物理可行,T008,A,存在可行复算,通过,
载质量,T008,22.0,25.0,通过,
装载体积,T008,0.055,0.06,通过,
返航SOC,T008,0.3267643118443212,0.2,通过,
架次能耗复算,T008,3.0295605967005548,3.0295605967005548,通过,
返航时刻复算,T008,2011.052935022607,2011.052935022607,通过,
逐航段载荷递减,T008,22.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T008,A,A,通过,
电池机型兼容,T008,A,A,通过,
充电时间复算,T008,1375.2063946023825,1375.2063946023825,通过,
电池释放时刻,T008,3386.2593296249897,3386.2593296249897,通过,
逐箱送达时刻复算,S002-FOD-01,1287.4664675113036,1287.4664675113036,通过,T008
硬时限,S002-FOD-01,1287.4664675113036,7200.0,通过,T008
逐箱送达时刻复算,S002-WAT-04,1287.4664675113036,1287.4664675113036,通过,T008
硬时限,S002-WAT-04,1287.4664675113036,3600.0,通过,T008
机型物理可行,T009,B,存在可行复算,通过,
载质量,T009,25.0,30.0,通过,
装载体积,T009,0.067,0.073,通过,
返航SOC,T009,0.30916820250436894,0.2,通过,
架次能耗复算,T009,2.7633271899825242,2.7633271899825242,通过,
返航时刻复算,T009,3444.996092111448,3444.996092111448,通过,
逐航段载荷递减,T009,25.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T009,B,B,通过,
电池机型兼容,T009,B,B,通过,
充电时间复算,T009,1864.1084489924274,1864.1084489924274,通过,
电池释放时刻,T009,5309.104541103876,5309.104541103876,通过,
逐箱送达时刻复算,S012-FOD-01,2782.91318882315,2782.91318882315,通过,T009
硬时限,S012-FOD-01,2782.91318882315,7200.0,通过,T009
逐箱送达时刻复算,S012-MED-01,2782.91318882315,2782.91318882315,通过,T009
硬时限,S012-MED-01,2782.91318882315,3600.0,通过,T009
逐箱送达时刻复算,S012-WAT-01,2782.91318882315,2782.91318882315,通过,T009
硬时限,S012-WAT-01,2782.91318882315,3600.0,通过,T009
机型物理可行,T010,B,存在可行复算,通过,
载质量,T010,25.0,30.0,通过,
装载体积,T010,0.067,0.073,通过,
返航SOC,T010,0.4680789737168829,0.2,通过,
架次能耗复算,T010,2.1276841051324684,2.1276841051324684,通过,
返航时刻复算,T010,3399.11212583257,3399.11212583257,通过,
逐航段载荷递减,T010,25.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T010,B,B,通过,
电池机型兼容,T010,B,B,通过,
充电时间复算,T010,1588.6631122240697,1588.6631122240697,通过,
电池释放时刻,T010,4987.77523805664,4987.77523805664,通过,
逐箱送达时刻复算,S014-FOD-01,2784.398849163673,2784.398849163673,通过,T010
硬时限,S014-FOD-01,2784.398849163673,7200.0,通过,T010
逐箱送达时刻复算,S014-MED-01,2784.398849163673,2784.398849163673,通过,T010
硬时限,S014-MED-01,2784.398849163673,3600.0,通过,T010
逐箱送达时刻复算,S014-WAT-01,2784.398849163673,2784.398849163673,通过,T010
硬时限,S014-WAT-01,2784.398849163673,3600.0,通过,T010
机型物理可行,T011,C,存在可行复算,通过,
载质量,T011,73.0,80.0,通过,
装载体积,T011,0.219,0.25,通过,
返航SOC,T011,0.23807714663380164,0.2,通过,
架次能耗复算,T011,6.095382826929587,6.095382826929587,通过,
返航时刻复算,T011,4315.058956837352,4315.058956837352,通过,
逐航段载荷递减,T011,73.000000|28.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T011,C,C,通过,
电池机型兼容,T011,C,C,通过,
充电时间复算,T011,2484.1661822934298,2484.1661822934298,通过,
电池释放时刻,T011,6799.225139130782,6799.225139130782,通过,
逐箱送达时刻复算,S003-FOD-02,3524.613527781139,3524.613527781139,通过,T011
硬时限,S003-FOD-02,3524.613527781139,10800.0,通过,T011
逐箱送达时刻复算,S003-HYG-01,3524.613527781139,3524.613527781139,通过,T011
硬时限,S003-HYG-01,3524.613527781139,14400.0,通过,T011
逐箱送达时刻复算,S003-WAT-04,3524.613527781139,3524.613527781139,通过,T011
硬时限,S003-WAT-04,3524.613527781139,7200.0,通过,T011
逐箱送达时刻复算,S007-FOD-01,2989.9993622658744,2989.9993622658744,通过,T011
硬时限,S007-FOD-01,2989.9993622658744,7200.0,通过,T011
逐箱送达时刻复算,S007-HYG-01,2989.9993622658744,2989.9993622658744,通过,T011
硬时限,S007-HYG-01,2989.9993622658744,10800.0,通过,T011
逐箱送达时刻复算,S007-MED-01,2989.9993622658744,2989.9993622658744,通过,T011
硬时限,S007-MED-01,2989.9993622658744,3600.0,通过,T011
逐箱送达时刻复算,S007-WAT-01,2989.9993622658744,2989.9993622658744,通过,T011
硬时限,S007-WAT-01,2989.9993622658744,3600.0,通过,T011
逐箱送达时刻复算,S007-WAT-02,2989.9993622658744,2989.9993622658744,通过,T011
硬时限,S007-WAT-02,2989.9993622658744,3600.0,通过,T011
机型物理可行,T012,C,存在可行复算,通过,
载质量,T012,78.0,80.0,通过,
装载体积,T012,0.23500000000000001,0.25,通过,
返航SOC,T012,0.6244127637498618,0.2,通过,
架次能耗复算,T012,3.004697890001106,3.004697890001106,通过,
返航时刻复算,T012,3192.4624104197756,3192.4624104197756,通过,
逐航段载荷递减,T012,78.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T012,C,C,通过,
电池机型兼容,T012,C,C,通过,
充电时间复算,T012,1647.1056785419662,1647.1056785419662,通过,
电池释放时刻,T012,4839.5680889617415,4839.5680889617415,通过,
逐箱送达时刻复算,S001-FOD-01,2879.934039570502,2879.934039570502,通过,T012
硬时限,S001-FOD-01,2879.934039570502,7200.0,通过,T012
逐箱送达时刻复算,S001-FOD-02,2879.934039570502,2879.934039570502,通过,T012
硬时限,S001-FOD-02,2879.934039570502,7200.0,通过,T012
逐箱送达时刻复算,S001-FOD-03,2879.934039570502,2879.934039570502,通过,T012
硬时限,S001-FOD-03,2879.934039570502,7200.0,通过,T012
逐箱送达时刻复算,S001-HYG-01,2879.934039570502,2879.934039570502,通过,T012
硬时限,S001-HYG-01,2879.934039570502,10800.0,通过,T012
逐箱送达时刻复算,S001-HYG-02,2879.934039570502,2879.934039570502,通过,T012
硬时限,S001-HYG-02,2879.934039570502,10800.0,通过,T012
逐箱送达时刻复算,S001-WAT-01,2879.934039570502,2879.934039570502,通过,T012
硬时限,S001-WAT-01,2879.934039570502,3600.0,通过,T012
逐箱送达时刻复算,S001-WAT-03,2879.934039570502,2879.934039570502,通过,T012
硬时限,S001-WAT-03,2879.934039570502,3600.0,通过,T012
逐箱送达时刻复算,S001-WAT-05,2879.934039570502,2879.934039570502,通过,T012
硬时限,S001-WAT-05,2879.934039570502,3600.0,通过,T012
机型物理可行,T013,A,存在可行复算,通过,
载质量,T013,22.0,25.0,通过,
装载体积,T013,0.055,0.06,通过,
返航SOC,T013,0.33192302840642063,0.2,通过,
架次能耗复算,T013,3.006346372171107,3.006346372171107,通过,
返航时刻复算,T013,4232.514607635527,4232.514607635527,通过,
逐航段载荷递减,T013,22.000000|8.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T013,A,A,通过,
电池机型兼容,T013,A,A,通过,
充电时间复算,T013,1368.5000630716531,1368.5000630716531,通过,
电池释放时刻,T013,5601.01467070718,5601.01467070718,通过,
逐箱送达时刻复算,S002-FOD-02,3508.9281401242233,3508.9281401242233,通过,T013
硬时限,S002-FOD-02,3508.9281401242233,7200.0,通过,T013
逐箱送达时刻复算,S009-WAT-01,3108.4108368497396,3108.4108368497396,通过,T013
硬时限,S009-WAT-01,3108.4108368497396,10800.0,通过,T013
机型物理可行,T014,A,存在可行复算,通过,
载质量,T014,17.0,25.0,通过,
装载体积,T014,0.039,0.06,通过,
返航SOC,T014,0.33751615604404317,0.2,通过,
架次能耗复算,T014,2.9811772978018056,2.9811772978018056,通过,
返航时刻复算,T014,4273.3315994193235,4273.3315994193235,通过,
逐航段载荷递减,T014,17.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T014,A,A,通过,
电池机型兼容,T014,A,A,通过,
充电时间复算,T014,1361.228997142744,1361.228997142744,通过,
电池释放时刻,T014,5634.560596562067,5634.560596562067,通过,
逐箱送达时刻复算,S003-MED-01,3420.165600554299,3420.165600554299,通过,T014
硬时限,S003-MED-01,3420.165600554299,7200.0,通过,T014
逐箱送达时刻复算,S003-WAT-01,3420.165600554299,3420.165600554299,通过,T014
硬时限,S003-WAT-01,3420.165600554299,7200.0,通过,T014
机型物理可行,T015,C,存在可行复算,通过,
载质量,T015,62.0,80.0,通过,
装载体积,T015,0.179,0.25,通过,
返航SOC,T015,0.20456327618903303,0.2,通过,
架次能耗复算,T015,6.363493790487736,6.363493790487736,通过,
返航时刻复算,T015,5778.253130274187,5778.253130274187,通过,
逐航段载荷递减,T015,62.000000|56.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T015,C,C,通过,
电池机型兼容,T015,C,C,通过,
充电时间复算,T015,2556.779568257095,2556.779568257095,通过,
电池释放时刻,T015,8335.032698531282,8335.032698531282,通过,
逐箱送达时刻复算,S004-FOD-01,5058.630384540292,5058.630384540292,通过,T015
硬时限,S004-FOD-01,5058.630384540292,10800.0,通过,T015
逐箱送达时刻复算,S004-HYG-01,5058.630384540292,5058.630384540292,通过,T015
硬时限,S004-HYG-01,5058.630384540292,14400.0,通过,T015
逐箱送达时刻复算,S004-WAT-01,5058.630384540292,5058.630384540292,通过,T015
硬时限,S004-WAT-01,5058.630384540292,7200.0,通过,T015
逐箱送达时刻复算,S004-WAT-02,5058.630384540292,5058.630384540292,通过,T015
硬时限,S004-WAT-02,5058.630384540292,7200.0,通过,T015
逐箱送达时刻复算,S004-WAT-03,5058.630384540292,5058.630384540292,通过,T015
硬时限,S004-WAT-03,5058.630384540292,7200.0,通过,T015
逐箱送达时刻复算,S005-HYG-01,4387.1202189678015,4387.1202189678015,通过,T015
硬时限,S005-HYG-01,4387.1202189678015,18000.0,通过,T015
机型物理可行,T016,A,存在可行复算,通过,
载质量,T016,22.0,25.0,通过,
装载体积,T016,0.055,0.06,通过,
返航SOC,T016,0.5107868083823002,0.2,通过,
架次能耗复算,T016,2.2014593622796492,2.2014593622796492,通过,
返航时刻复算,T016,5053.395167225513,5053.395167225513,通过,
逐航段载荷递减,T016,22.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T016,A,A,通过,
电池机型兼容,T016,A,A,通过,
充电时间复算,T016,1135.9771491030099,1135.9771491030099,通过,
电池释放时刻,T016,6189.372316328523,6189.372316328523,通过,
逐箱送达时刻复算,S005-FOD-01,4488.272171270299,4488.272171270299,通过,T016
硬时限,S005-FOD-01,4488.272171270299,14400.0,通过,T016
逐箱送达时刻复算,S005-WAT-02,4488.272171270299,4488.272171270299,通过,T016
硬时限,S005-WAT-02,4488.272171270299,10800.0,通过,T016
机型物理可行,T017,A,存在可行复算,通过,
载质量,T017,20.0,25.0,通过,
装载体积,T017,0.051000000000000004,0.06,通过,
返航SOC,T017,0.2739086436483493,0.2,通过,
架次能耗复算,T017,3.267411103582428,3.267411103582428,通过,
返航时刻复算,T017,5880.447057345155,5880.447057345155,通过,
逐航段载荷递减,T017,20.000000|3.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T017,A,A,通过,
电池机型兼容,T017,A,A,通过,
充电时间复算,T017,1443.9187632571459,1443.9187632571459,通过,
电池释放时刻,T017,7324.365820602301,7324.365820602301,通过,
逐箱送达时刻复算,S005-MED-01,4546.895658913538,4546.895658913538,通过,T017
硬时限,S005-MED-01,4546.895658913538,10800.0,通过,T017
逐箱送达时刻复算,S005-WAT-03,4546.895658913538,4546.895658913538,通过,T017
硬时限,S005-WAT-03,4546.895658913538,10800.0,通过,T017
逐箱送达时刻复算,S008-MED-01,5076.4944551018125,5076.4944551018125,通过,T017
硬时限,S008-MED-01,5076.4944551018125,7200.0,通过,T017
机型物理可行,T018,B,存在可行复算,通过,
载质量,T018,20.0,30.0,通过,
装载体积,T018,0.062,0.073,通过,
返航SOC,T018,0.32267270173900275,0.2,通过,
架次能耗复算,T018,2.709309193043989,2.709309193043989,通过,
返航时刻复算,T018,5567.47742383357,5567.47742383357,通过,
逐航段载荷递减,T018,20.000000|6.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T018,B,B,通过,
电池机型兼容,T018,B,B,通过,
充电时间复算,T018,1840.7006503190619,1840.7006503190619,通过,
电池释放时刻,T018,7408.178074152633,7408.178074152633,通过,
逐箱送达时刻复算,S002-HYG-01,4967.812264961246,4967.812264961246,通过,T018
硬时限,S002-HYG-01,4967.812264961246,10800.0,通过,T018
逐箱送达时刻复算,S005-WAT-01,4411.381452935284,4411.381452935284,通过,T018
硬时限,S005-WAT-01,4411.381452935284,10800.0,通过,T018
机型物理可行,T019,B,存在可行复算,通过,
载质量,T019,25.0,30.0,通过,
装载体积,T019,0.067,0.073,通过,
返航SOC,T019,0.42227360925822466,0.2,通过,
架次能耗复算,T019,2.3109055629671014,2.3109055629671014,通过,
返航时刻复算,T019,5274.570193127457,5274.570193127457,通过,
逐航段载荷递减,T019,25.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T019,B,B,通过,
电池机型兼容,T019,B,B,通过,
充电时间复算,T019,1668.059077285744,1668.059077285744,通过,
电池释放时刻,T019,6942.629270413201,6942.629270413201,通过,
逐箱送达时刻复算,S015-FOD-01,4663.223142619452,4663.223142619452,通过,T019
硬时限,S015-FOD-01,4663.223142619452,14400.0,通过,T019
逐箱送达时刻复算,S015-MED-01,4663.223142619452,4663.223142619452,通过,T019
硬时限,S015-MED-01,4663.223142619452,7200.0,通过,T019
逐箱送达时刻复算,S015-WAT-01,4663.223142619452,4663.223142619452,通过,T019
硬时限,S015-WAT-01,4663.223142619452,10800.0,通过,T019
机型物理可行,T020,A,存在可行复算,通过,
载质量,T020,22.0,25.0,通过,
装载体积,T020,0.055,0.06,通过,
返航SOC,T020,0.3149420977701022,0.2,通过,
架次能耗复算,T020,3.08276056003454,3.08276056003454,通过,
返航时刻复算,T020,6494.793272032244,6494.793272032244,通过,
逐航段载荷递减,T020,22.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T020,A,A,通过,
电池机型兼容,T020,A,A,通过,
充电时间复算,T020,1390.575272898867,1390.575272898867,通过,
电池释放时刻,T020,7885.3685449311115,7885.3685449311115,通过,
逐箱送达时刻复算,S003-FOD-01,5641.627273167219,5641.627273167219,通过,T020
硬时限,S003-FOD-01,5641.627273167219,10800.0,通过,T020
逐箱送达时刻复算,S003-WAT-03,5641.627273167219,5641.627273167219,通过,T020
硬时限,S003-WAT-03,5641.627273167219,7200.0,通过,T020
机型物理可行,T021,A,存在可行复算,通过,
载质量,T021,14.0,25.0,通过,
装载体积,T021,0.027,0.06,通过,
返航SOC,T021,0.3487287756352898,0.2,通过,
架次能耗复算,T021,2.930720509641196,2.930720509641196,通过,
返航时刻复算,T021,6504.819467083989,6504.819467083989,通过,
逐航段载荷递减,T021,14.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T021,A,A,通过,
电池机型兼容,T021,A,A,通过,
充电时间复算,T021,1346.6525916741234,1346.6525916741234,通过,
电池释放时刻,T021,7851.472058758112,7851.472058758112,通过,
逐箱送达时刻复算,S003-WAT-02,5651.653468218965,5651.653468218965,通过,T021
硬时限,S003-WAT-02,5651.653468218965,7200.0,通过,T021
机型物理可行,T022,C,存在可行复算,通过,
载质量,T022,42.0,80.0,通过,
装载体积,T022,0.117,0.25,通过,
返航SOC,T022,0.2799562047964098,0.2,通过,
架次能耗复算,T022,5.7603503616287215,5.7603503616287215,通过,
返航时刻复算,T022,6443.1880112958415,6443.1880112958415,通过,
