检查项,对象编号,计算值,允许值,是否通过,说明
装载体积,T001,0.159,0.25,通过,
返航SOC,T001,0.6342158942704362,0.2,通过,
架次能耗复算,T001,2.92627284583651,2.92627284583651,通过,
返航时刻复算,T001,1561.4267416985467,1561.4267416985467,通过,
逐航段载荷递减,T001,76.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T001,C,C,通过,
电池机型兼容,T001,C,C,通过,
充电时间复算,T001,1625.865562414055,1625.865562414055,通过,
电池释放时刻,T001,3187.2923041126014,3187.2923041126014,通过,
逐箱送达时刻复算,S001-MED-01,1248.8983708492733,1248.8983708492733,通过,T001
硬时限,S001-MED-01,1248.8983708492733,3600.0,通过,T001
逐箱送达时刻复算,S001-MED-02,1248.8983708492733,1248.8983708492733,通过,T001
硬时限,S001-MED-02,1248.8983708492733,3600.0,通过,T001
逐箱送达时刻复算,S001-WAT-01,1248.8983708492733,1248.8983708492733,通过,T001
硬时限,S001-WAT-01,1248.8983708492733,3600.0,通过,T001
逐箱送达时刻复算,S001-WAT-02,1248.8983708492733,1248.8983708492733,通过,T001
逐箱送达时刻复算,S001-WAT-03,1248.8983708492733,1248.8983708492733,通过,T001
逐箱送达时刻复算,S001-WAT-04,1248.8983708492733,1248.8983708492733,通过,T001
逐箱送达时刻复算,S001-WAT-05,1248.8983708492733,1248.8983708492733,通过,T001
机型物理可行,T002,C,存在可行复算,通过,
载质量,T002,62.0,80.0,通过,
装载体积,T002,0.168,0.25,通过,
返航SOC,T002,0.46486914772975996,0.2,通过,
架次能耗复算,T002,4.28104681816192,4.28104681816192,通过,
返航时刻复算,T002,2404.598825052233,2404.598825052233,通过,
逐航段载荷递减,T002,62.000000|17.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T002,C,C,通过,
电池机型兼容,T002,C,C,通过,
充电时间复算,T002,1992.7835132521868,1992.7835132521868,通过,
电池释放时刻,T002,4397.38233830442,4397.38233830442,通过,
逐箱送达时刻复算,S006-MED-01,2050.725990691619,2050.725990691619,通过,T002
硬时限,S006-MED-01,2050.725990691619,3600.0,通过,T002
逐箱送达时刻复算,S006-WAT-01,2050.725990691619,2050.725990691619,通过,T002
硬时限,S006-WAT-01,2050.725990691619,3600.0,通过,T002
逐箱送达时刻复算,S007-FOD-01,1398.5726205673277,1398.5726205673277,通过,T002
逐箱送达时刻复算,S007-HYG-01,1398.5726205673277,1398.5726205673277,通过,T002
逐箱送达时刻复算,S007-MED-01,1398.5726205673277,1398.5726205673277,通过,T002
硬时限,S007-MED-01,1398.5726205673277,3600.0,通过,T002
逐箱送达时刻复算,S007-WAT-01,1398.5726205673277,1398.5726205673277,通过,T002
硬时限,S007-WAT-01,1398.5726205673277,3600.0,通过,T002
逐箱送达时刻复算,S007-WAT-02,1398.5726205673277,1398.5726205673277,通过,T002
机型物理可行,T003,C,存在可行复算,通过,
载质量,T003,56.0,80.0,通过,
装载体积,T003,0.133,0.25,通过,
返航SOC,T003,0.2201945250941021,0.2,通过,
架次能耗复算,T003,6.238443799247183,6.238443799247183,通过,
返航时刻复算,T003,4084.173430755576,4084.173430755576,通过,
逐航段载荷递减,T003,56.000000|31.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T003,C,C,通过,
电池机型兼容,T003,C,C,通过,
充电时间复算,T003,2522.911862296112,2522.911862296112,通过,
电池释放时刻,T003,6607.0852930516885,6607.0852930516885,通过,
逐箱送达时刻复算,S002-MED-01,3460.041925447705,3460.041925447705,通过,T003
硬时限,S002-MED-01,3460.041925447705,3600.0,通过,T003
逐箱送达时刻复算,S002-WAT-01,3460.041925447705,3460.041925447705,通过,T003
硬时限,S002-WAT-01,3460.041925447705,3600.0,通过,T003
逐箱送达时刻复算,S002-WAT-02,3460.041925447705,3460.041925447705,通过,T003
逐箱送达时刻复算,S013-FOD-01,2779.220522975087,2779.220522975087,通过,T003
逐箱送达时刻复算,S013-MED-01,2779.220522975087,2779.220522975087,通过,T003
硬时限,S013-MED-01,2779.220522975087,3600.0,通过,T003
逐箱送达时刻复算,S013-WAT-01,2779.220522975087,2779.220522975087,通过,T003
硬时限,S013-WAT-01,2779.220522975087,3600.0,通过,T003
机型物理可行,T004,B,存在可行复算,通过,
载质量,T004,25.0,30.0,通过,
装载体积,T004,0.067,0.073,通过,
返航SOC,T004,0.5447381788009044,0.2,通过,
架次能耗复算,T004,1.8210472847963826,1.8210472847963826,通过,
返航时刻复算,T004,1554.5722391614418,1554.5722391614418,通过,
逐航段载荷递减,T004,25.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T004,B,B,通过,
电池机型兼容,T004,B,B,通过,
充电时间复算,T004,1455.787156745099,1455.787156745099,通过,
电池释放时刻,T004,3010.359395906541,3010.359395906541,通过,
逐箱送达时刻复算,S010-FOD-01,1084.8227862473875,1084.8227862473875,通过,T004
逐箱送达时刻复算,S010-MED-01,1084.8227862473875,1084.8227862473875,通过,T004
硬时限,S010-MED-01,1084.8227862473875,3600.0,通过,T004
逐箱送达时刻复算,S010-WAT-01,1084.8227862473875,1084.8227862473875,通过,T004
硬时限,S010-WAT-01,1084.8227862473875,3600.0,通过,T004
机型物理可行,T005,B,存在可行复算,通过,
载质量,T005,25.0,30.0,通过,
装载体积,T005,0.067,0.073,通过,
返航SOC,T005,0.30916820250436894,0.2,通过,
架次能耗复算,T005,2.7633271899825242,2.7633271899825242,通过,
返航时刻复算,T005,1944.0258065765963,1944.0258065765963,通过,
逐航段载荷递减,T005,25.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T005,B,B,通过,
电池机型兼容,T005,B,B,通过,
充电时间复算,T005,1864.1084489924274,1864.1084489924274,通过,
电池释放时刻,T005,3808.1342555690235,3808.1342555690235,通过,
逐箱送达时刻复算,S012-FOD-01,1281.942903288298,1281.942903288298,通过,T005
逐箱送达时刻复算,S012-MED-01,1281.942903288298,1281.942903288298,通过,T005
硬时限,S012-MED-01,1281.942903288298,3600.0,通过,T005
逐箱送达时刻复算,S012-WAT-01,1281.942903288298,1281.942903288298,通过,T005
硬时限,S012-WAT-01,1281.942903288298,3600.0,通过,T005
机型物理可行,T006,B,存在可行复算,通过,
载质量,T006,25.0,30.0,通过,
装载体积,T006,0.067,0.073,通过,
返航SOC,T006,0.4680789737168829,0.2,通过,
架次能耗复算,T006,2.1276841051324684,2.1276841051324684,通过,
返航时刻复算,T006,3399.11212583257,3399.11212583257,通过,
逐航段载荷递减,T006,25.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T006,B,B,通过,
电池机型兼容,T006,B,B,通过,
充电时间复算,T006,1588.6631122240697,1588.6631122240697,通过,
电池释放时刻,T006,4987.77523805664,4987.77523805664,通过,
逐箱送达时刻复算,S014-FOD-01,2784.398849163673,2784.398849163673,通过,T006
逐箱送达时刻复算,S014-MED-01,2784.398849163673,2784.398849163673,通过,T006
硬时限,S014-MED-01,2784.398849163673,3600.0,通过,T006
逐箱送达时刻复算,S014-WAT-01,2784.398849163673,2784.398849163673,通过,T006
硬时限,S014-WAT-01,2784.398849163673,3600.0,通过,T006
机型物理可行,T007,C,存在可行复算,通过,
载质量,T007,70.0,80.0,通过,
装载体积,T007,0.196,0.25,通过,
返航SOC,T007,0.2029880863882525,0.2,通过,
架次能耗复算,T007,6.37609530889398,6.37609530889398,通过,
返航时刻复算,T007,5096.212420140537,5096.212420140537,通过,
逐航段载荷递减,T007,70.000000|45.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T007,C,C,通过,
电池机型兼容,T007,C,C,通过,
充电时间复算,T007,2560.1924794921197,2560.1924794921197,通过,
电池释放时刻,T007,7656.404899632656,7656.404899632656,通过,
逐箱送达时刻复算,S008-FOD-01,4396.987892911292,4396.987892911292,通过,T007
逐箱送达时刻复算,S008-HYG-01,4396.987892911292,4396.987892911292,通过,T007
逐箱送达时刻复算,S008-MED-01,4396.987892911292,4396.987892911292,通过,T007
硬时限,S008-MED-01,4396.987892911292,7200.0,通过,T007
逐箱送达时刻复算,S008-WAT-01,4396.987892911292,4396.987892911292,通过,T007
硬时限,S008-WAT-01,4396.987892911292,7200.0,通过,T007
逐箱送达时刻复算,S008-WAT-02,4396.987892911292,4396.987892911292,通过,T007
逐箱送达时刻复算,S011-FOD-01,3529.1045198963247,3529.1045198963247,通过,T007
逐箱送达时刻复算,S011-MED-01,3529.1045198963247,3529.1045198963247,通过,T007
硬时限,S011-MED-01,3529.1045198963247,10800.0,通过,T007
逐箱送达时刻复算,S011-WAT-01,3529.1045198963247,3529.1045198963247,通过,T007
硬时限,S011-WAT-01,3529.1045198963247,10800.0,通过,T007
机型物理可行,T008,C,存在可行复算,通过,
载质量,T008,56.0,80.0,通过,
装载体积,T008,0.133,0.25,通过,
返航SOC,T008,0.23227545201041222,0.2,通过,
架次能耗复算,T008,6.141796383916702,6.141796383916702,通过,
返航时刻复算,T008,6817.738124931203,6817.738124931203,通过,
逐航段载荷递减,T008,56.000000|31.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T008,C,C,通过,
电池机型兼容,T008,C,C,通过,
充电时间复算,T008,2496.736520644107,2496.736520644107,通过,
电池释放时刻,T008,9314.47464557531,9314.47464557531,通过,
逐箱送达时刻复算,S003-MED-01,6027.29269587499,6027.29269587499,通过,T008
硬时限,S003-MED-01,6027.29269587499,7200.0,通过,T008
逐箱送达时刻复算,S003-WAT-01,6027.29269587499,6027.29269587499,通过,T008
硬时限,S003-WAT-01,6027.29269587499,7200.0,通过,T008
逐箱送达时刻复算,S003-WAT-02,6027.29269587499,6027.29269587499,通过,T008
逐箱送达时刻复算,S015-FOD-01,5479.73702382543,5479.73702382543,通过,T008
逐箱送达时刻复算,S015-MED-01,5479.73702382543,5479.73702382543,通过,T008
硬时限,S015-MED-01,5479.73702382543,7200.0,通过,T008
逐箱送达时刻复算,S015-WAT-01,5479.73702382543,5479.73702382543,通过,T008
硬时限,S015-WAT-01,5479.73702382543,10800.0,通过,T008
机型物理可行,T009,C,存在可行复算,通过,
载质量,T009,59.0,80.0,通过,
装载体积,T009,0.156,0.25,通过,
返航SOC,T009,0.22788512126357996,0.2,通过,
架次能耗复算,T009,6.17691902989136,6.17691902989136,通过,
返航时刻复算,T009,7401.397911608328,7401.397911608328,通过,
逐航段载荷递减,T009,59.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T009,C,C,通过,
电池机型兼容,T009,C,C,通过,
充电时间复算,T009,2506.2489039289103,2506.2489039289103,通过,
电池释放时刻,T009,9907.646815537239,9907.646815537239,通过,
逐箱送达时刻复算,S004-FOD-01,6681.775165874433,6681.775165874433,通过,T009
逐箱送达时刻复算,S004-HYG-01,6681.775165874433,6681.775165874433,通过,T009
逐箱送达时刻复算,S004-MED-01,6681.775165874433,6681.775165874433,通过,T009
硬时限,S004-MED-01,6681.775165874433,7200.0,通过,T009
逐箱送达时刻复算,S004-WAT-01,6681.775165874433,6681.775165874433,通过,T009
硬时限,S004-WAT-01,6681.775165874433,7200.0,通过,T009
逐箱送达时刻复算,S004-WAT-02,6681.775165874433,6681.775165874433,通过,T009
逐箱送达时刻复算,S004-WAT-03,6681.775165874433,6681.775165874433,通过,T009
机型物理可行,T010,C,存在可行复算,通过,
载质量,T010,67.0,80.0,通过,
装载体积,T010,0.184,0.25,通过,
返航SOC,T010,0.22440254800128423,0.2,通过,
架次能耗复算,T010,6.204779615989726,6.204779615989726,通过,
返航时刻复算,T010,9389.951298560845,9389.951298560845,通过,
逐航段载荷递减,T010,67.000000|25.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T010,C,C,通过,
电池机型兼容,T010,C,C,通过,
充电时间复算,T010,2513.7944793305505,2513.7944793305505,通过,
电池释放时刻,T010,11903.745777891396,11903.745777891396,通过,
逐箱送达时刻复算,S006-FOD-01,7986.900959291817,7986.900959291817,通过,T010
逐箱送达时刻复算,S006-HYG-01,7986.900959291817,7986.900959291817,通过,T010
逐箱送达时刻复算,S006-WAT-02,7986.900959291817,7986.900959291817,通过,T010
逐箱送达时刻复算,S006-WAT-03,7986.900959291817,7986.900959291817,通过,T010
逐箱送达时刻复算,S009-FOD-01,8900.383251228372,8900.383251228372,通过,T010
逐箱送达时刻复算,S009-MED-01,8900.383251228372,8900.383251228372,通过,T010
硬时限,S009-MED-01,8900.383251228372,10800.0,通过,T010
逐箱送达时刻复算,S009-WAT-01,8900.383251228372,8900.383251228372,通过,T010
硬时限,S009-WAT-01,8900.383251228372,10800.0,通过,T010
机型物理可行,T011,C,存在可行复算,通过,
载质量,T011,59.0,80.0,通过,
装载体积,T011,0.156,0.25,通过,
返航SOC,T011,0.47015249491319255,0.2,通过,
架次能耗复算,T011,4.23878004069446,4.23878004069446,通过,
返航时刻复算,T011,9536.45051672871,9536.45051672871,通过,
逐航段载荷递减,T011,59.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T011,C,C,通过,
电池机型兼容,T011,C,C,通过,
充电时间复算,T011,1981.336261021416,1981.336261021416,通过,
电池释放时刻,T011,11517.786777750125,11517.786777750125,通过,
逐箱送达时刻复算,S005-FOD-01,9031.062708180683,9031.062708180683,通过,T011
逐箱送达时刻复算,S005-HYG-01,9031.062708180683,9031.062708180683,通过,T011
逐箱送达时刻复算,S005-MED-01,9031.062708180683,9031.062708180683,通过,T011
硬时限,S005-MED-01,9031.062708180683,10800.0,通过,T011
逐箱送达时刻复算,S005-WAT-01,9031.062708180683,9031.062708180683,通过,T011
硬时限,S005-WAT-01,9031.062708180683,10800.0,通过,T011
逐箱送达时刻复算,S005-WAT-02,9031.062708180683,9031.062708180683,通过,T011
逐箱送达时刻复算,S005-WAT-03,9031.062708180683,9031.062708180683,通过,T011
机型物理可行,T012,C,存在可行复算,通过,
载质量,T012,78.0,80.0,通过,
装载体积,T012,0.23500000000000001,0.25,通过,
返航SOC,T012,0.6244127637498618,0.2,通过,
架次能耗复算,T012,3.004697890001106,3.004697890001106,通过,
返航时刻复算,T012,11017.378040259391,11017.378040259391,通过,
逐航段载荷递减,T012,78.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T012,C,C,通过,
电池机型兼容,T012,C,C,通过,
充电时间复算,T012,1647.1056785419662,1647.1056785419662,通过,
电池释放时刻,T012,12664.483718801357,12664.483718801357,通过,
逐箱送达时刻复算,S001-FOD-01,10704.84966941012,10704.84966941012,通过,T012
逐箱送达时刻复算,S001-FOD-02,10704.84966941012,10704.84966941012,通过,T012
逐箱送达时刻复算,S001-FOD-03,10704.84966941012,10704.84966941012,通过,T012
逐箱送达时刻复算,S001-HYG-01,10704.84966941012,10704.84966941012,通过,T012
逐箱送达时刻复算,S001-HYG-02,10704.84966941012,10704.84966941012,通过,T012
逐箱送达时刻复算,S001-WAT-06,10704.84966941012,10704.84966941012,通过,T012
逐箱送达时刻复算,S001-WAT-07,10704.84966941012,10704.84966941012,通过,T012
逐箱送达时刻复算,S001-WAT-08,10704.84966941012,10704.84966941012,通过,T012
机型物理可行,T013,C,存在可行复算,通过,
载质量,T013,50.0,80.0,通过,
装载体积,T013,0.14500000000000002,0.25,通过,
返航SOC,T013,0.310946694214957,0.2,通过,
架次能耗复算,T013,5.512426446280344,5.512426446280344,通过,
返航时刻复算,T013,11956.72982615298,11956.72982615298,通过,
逐航段载荷递减,T013,50.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T013,C,C,通过,
电池机型兼容,T013,C,C,通过,
充电时间复算,T013,2326.28216253426,2326.28216253426,通过,
电池释放时刻,T013,14283.01198868724,14283.01198868724,通过,
逐箱送达时刻复算,S002-FOD-01,11332.598320845109,11332.598320845109,通过,T013
逐箱送达时刻复算,S002-FOD-02,11332.598320845109,11332.598320845109,通过,T013
逐箱送达时刻复算,S002-HYG-01,11332.598320845109,11332.598320845109,通过,T013
逐箱送达时刻复算,S002-WAT-03,11332.598320845109,11332.598320845109,通过,T013
逐箱送达时刻复算,S002-WAT-04,11332.598320845109,11332.598320845109,通过,T013
机型物理可行,T014,C,存在可行复算,通过,
载质量,T014,50.0,80.0,通过,
装载体积,T014,0.14500000000000002,0.25,通过,
返航SOC,T014,0.3082101913568037,0.2,通过,
架次能耗复算,T014,5.53431846914557,5.53431846914557,通过,
返航时刻复算,T014,13887.59763586255,13887.59763586255,通过,
逐航段载荷递减,T014,50.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T014,C,C,通过,
电池机型兼容,T014,C,C,通过,
充电时间复算,T014,2332.2112520602586,2332.2112520602586,通过,
电池释放时刻,T014,16219.808887922809,16219.808887922809,通过,
逐箱送达时刻复算,S003-FOD-01,13097.152206806339,13097.152206806339,通过,T014
逐箱送达时刻复算,S003-FOD-02,13097.152206806339,13097.152206806339,通过,T014
逐箱送达时刻复算,S003-HYG-01,13097.152206806339,13097.152206806339,通过,T014
逐箱送达时刻复算,S003-WAT-03,13097.152206806339,13097.152206806339,通过,T014
逐箱送达时刻复算,S003-WAT-04,13097.152206806339,13097.152206806339,通过,T014
无人机时间冲突,U05:T004->T006,1554.5722391614418,1554.5722391614418,通过,下一架次开始不得早于前一架次返航
无人机时间冲突,U07:T001->T003,1561.4267416985467,1561.4267416985467,通过,下一架次开始不得早于前一架次返航
无人机时间冲突,U07:T003->T008,4084.173430755576,4084.173430755576,通过,下一架次开始不得早于前一架次返航
无人机时间冲突,U07:T008->T010,6817.738124931203,6817.738124931203,通过,下一架次开始不得早于前一架次返航
无人机时间冲突,U07:T010->T012,9389.951298560845,9389.951298560845,通过,下一架次开始不得早于前一架次返航
无人机时间冲突,U07:T012->T014,11517.786777750125,11017.378040259391,通过,下一架次开始不得早于前一架次返航
无人机时间冲突,U08:T002->T007,2404.598825052233,2404.598825052233,通过,下一架次开始不得早于前一架次返航
无人机时间冲突,U08:T007->T009,5096.212420140537,5096.212420140537,通过,下一架次开始不得早于前一架次返航
无人机时间冲突,U08:T009->T011,7656.404899632656,7401.397911608328,通过,下一架次开始不得早于前一架次返航
无人机时间冲突,U08:T011->T013,9907.646815537239,9536.45051672871,通过,下一架次开始不得早于前一架次返航
电池任务充电冲突,C-BAT-01:T001->T008,4084.173430755576,3187.2923041126014,通过,电池从架次开始占用至返航后充至100%
电池任务充电冲突,C-BAT-01:T008->T012,9389.951298560845,9314.47464557531,通过,电池从架次开始占用至返航后充至100%
电池任务充电冲突,C-BAT-02:T002->T009,5096.212420140537,4397.38233830442,通过,电池从架次开始占用至返航后充至100%
电池任务充电冲突,C-BAT-02:T009->T013,9907.646815537239,9907.646815537239,通过,电池从架次开始占用至返航后充至100%
电池任务充电冲突,C-BAT-03:T003->T010,6817.738124931203,6607.0852930516885,通过,电池从架次开始占用至返航后充至100%
电池任务充电冲突,C-BAT-04:T007->T011,7656.404899632656,7656.404899632656,通过,电池从架次开始占用至返航后充至100%
电池任务充电冲突,C-BAT-04:T011->T014,11517.786777750125,11517.786777750125,通过,电池从架次开始占用至返航后充至100%
