检查项,对象编号,计算值,允许值,是否通过,说明
装载体积,T001,0.159,0.25,通过,
返航SOC,T001,0.6342158942704362,0.2,通过,
架次能耗复算,T001,2.92627284583651,2.92627284583651,通过,
返航时刻复算,T001,1561.4267416985467,1561.4267416985467,通过,
逐航段载荷递减,T001,76.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T001,C,C,通过,
电池机型兼容,T001,C,C,通过,
充电时间复算,T001,1625.865562414055,1625.865562414055,通过,
电池释放时刻,T001,3187.2923041126014,3187.2923041126014,通过,
逐箱送达时刻复算,S001-MED-01,1248.8983708492733,1248.8983708492733,通过,T001
硬时限,S001-MED-01,1248.8983708492733,3600.0,通过,T001
逐箱送达时刻复算,S001-MED-02,1248.8983708492733,1248.8983708492733,通过,T001
硬时限,S001-MED-02,1248.8983708492733,3600.0,通过,T001
逐箱送达时刻复算,S001-WAT-01,1248.8983708492733,1248.8983708492733,通过,T001
硬时限,S001-WAT-01,1248.8983708492733,3600.0,通过,T001
逐箱送达时刻复算,S001-WAT-02,1248.8983708492733,1248.8983708492733,通过,T001
逐箱送达时刻复算,S001-WAT-03,1248.8983708492733,1248.8983708492733,通过,T001
逐箱送达时刻复算,S001-WAT-04,1248.8983708492733,1248.8983708492733,通过,T001
逐箱送达时刻复算,S001-WAT-05,1248.8983708492733,1248.8983708492733,通过,T001
机型物理可行,T002,C,存在可行复算,通过,
载质量,T002,59.0,80.0,通过,
装载体积,T002,0.156,0.25,通过,
返航SOC,T002,0.6755346129347195,0.2,通过,
架次能耗复算,T002,2.595723096522244,2.595723096522244,通过,
返航时刻复算,T002,1565.0356687212288,1565.0356687212288,通过,
逐航段载荷递减,T002,59.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T002,C,C,通过,
电池机型兼容,T002,C,C,通过,
充电时间复算,T002,1536.3416719747743,1536.3416719747743,通过,
电池释放时刻,T002,3101.377340696003,3101.377340696003,通过,
逐箱送达时刻复算,S006-FOD-01,1211.1628343606144,1211.1628343606144,通过,T002
逐箱送达时刻复算,S006-HYG-01,1211.1628343606144,1211.1628343606144,通过,T002
逐箱送达时刻复算,S006-MED-01,1211.1628343606144,1211.1628343606144,通过,T002
硬时限,S006-MED-01,1211.1628343606144,3600.0,通过,T002
逐箱送达时刻复算,S006-WAT-01,1211.1628343606144,1211.1628343606144,通过,T002
硬时限,S006-WAT-01,1211.1628343606144,3600.0,通过,T002
逐箱送达时刻复算,S006-WAT-02,1211.1628343606144,1211.1628343606144,通过,T002
逐箱送达时刻复算,S006-WAT-03,1211.1628343606144,1211.1628343606144,通过,T002
机型物理可行,T003,C,存在可行复算,通过,
载质量,T003,59.0,80.0,通过,
装载体积,T003,0.12,0.25,通过,
返航SOC,T003,0.26583234464644323,0.2,通过,
架次能耗复算,T003,5.873341242828454,5.873341242828454,通过,
返航时刻复算,T003,3610.5097523142886,3610.5097523142886,通过,
逐航段载荷递减,T003,59.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T003,C,C,通过,
电池机型兼容,T003,C,C,通过,
充电时间复算,T003,2424.0299199327064,2424.0299199327064,通过,
电池释放时刻,T003,6034.539672246995,6034.539672246995,通过,
逐箱送达时刻复算,S002-MED-01,2986.3782470064175,2986.3782470064175,通过,T003
硬时限,S002-MED-01,2986.3782470064175,3600.0,通过,T003
逐箱送达时刻复算,S002-WAT-01,2986.3782470064175,2986.3782470064175,通过,T003
硬时限,S002-WAT-01,2986.3782470064175,3600.0,通过,T003
逐箱送达时刻复算,S002-WAT-02,2986.3782470064175,2986.3782470064175,通过,T003
逐箱送达时刻复算,S002-WAT-03,2986.3782470064175,2986.3782470064175,通过,T003
逐箱送达时刻复算,S002-WAT-04,2986.3782470064175,2986.3782470064175,通过,T003
机型物理可行,T004,C,存在可行复算,通过,
载质量,T004,45.0,80.0,通过,
装载体积,T004,0.129,0.25,通过,
返航SOC,T004,0.5745807684626832,0.2,通过,
架次能耗复算,T004,3.403353852298534,3.403353852298534,通过,
返航时刻复算,T004,3454.260909855884,3454.260909855884,通过,
逐航段载荷递减,T004,45.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T004,C,C,通过,
电池机型兼容,T004,C,C,通过,
充电时间复算,T004,1755.0750016641864,1755.0750016641864,通过,
电池释放时刻,T004,5209.335911520071,5209.335911520071,通过,
逐箱送达时刻复算,S007-FOD-01,2903.6082892885565,2903.6082892885565,通过,T004
逐箱送达时刻复算,S007-HYG-01,2903.6082892885565,2903.6082892885565,通过,T004
逐箱送达时刻复算,S007-MED-01,2903.6082892885565,2903.6082892885565,通过,T004
硬时限,S007-MED-01,2903.6082892885565,3600.0,通过,T004
逐箱送达时刻复算,S007-WAT-01,2903.6082892885565,2903.6082892885565,通过,T004
硬时限,S007-WAT-01,2903.6082892885565,3600.0,通过,T004
逐箱送达时刻复算,S007-WAT-02,2903.6082892885565,2903.6082892885565,通过,T004
机型物理可行,T005,B,存在可行复算,通过,
载质量,T005,25.0,30.0,通过,
装载体积,T005,0.067,0.073,通过,
返航SOC,T005,0.5448006822497418,0.2,通过,
架次能耗复算,T005,1.8207972710010332,1.8207972710010332,通过,
返航时刻复算,T005,1500.9702855348519,1500.9702855348519,通过,
逐航段载荷递减,T005,25.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T005,B,B,通过,
电池机型兼容,T005,B,B,通过,
充电时间复算,T005,1455.6788174337808,1455.6788174337808,通过,
电池释放时刻,T005,2956.6491029686326,2956.6491029686326,通过,
逐箱送达时刻复算,S013-FOD-01,1058.0184761007592,1058.0184761007592,通过,T005
逐箱送达时刻复算,S013-MED-01,1058.0184761007592,1058.0184761007592,通过,T005
硬时限,S013-MED-01,1058.0184761007592,3600.0,通过,T005
逐箱送达时刻复算,S013-WAT-01,1058.0184761007592,1058.0184761007592,通过,T005
硬时限,S013-WAT-01,1058.0184761007592,3600.0,通过,T005
机型物理可行,T006,B,存在可行复算,通过,
载质量,T006,25.0,30.0,通过,
装载体积,T006,0.067,0.073,通过,
返航SOC,T006,0.30916820250436894,0.2,通过,
架次能耗复算,T006,2.7633271899825242,2.7633271899825242,通过,
返航时刻复算,T006,1944.0258065765963,1944.0258065765963,通过,
逐航段载荷递减,T006,25.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T006,B,B,通过,
电池机型兼容,T006,B,B,通过,
充电时间复算,T006,1864.1084489924274,1864.1084489924274,通过,
电池释放时刻,T006,3808.1342555690235,3808.1342555690235,通过,
逐箱送达时刻复算,S012-FOD-01,1281.942903288298,1281.942903288298,通过,T006
逐箱送达时刻复算,S012-MED-01,1281.942903288298,1281.942903288298,通过,T006
硬时限,S012-MED-01,1281.942903288298,3600.0,通过,T006
逐箱送达时刻复算,S012-WAT-01,1281.942903288298,1281.942903288298,通过,T006
硬时限,S012-WAT-01,1281.942903288298,3600.0,通过,T006
机型物理可行,T007,B,存在可行复算,通过,
载质量,T007,25.0,30.0,通过,
装载体积,T007,0.067,0.073,通过,
返航SOC,T007,0.4680789737168829,0.2,通过,
架次能耗复算,T007,2.1276841051324684,2.1276841051324684,通过,
返航时刻复算,T007,3345.5101722059803,3345.5101722059803,通过,
逐航段载荷递减,T007,25.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T007,B,B,通过,
电池机型兼容,T007,B,B,通过,
充电时间复算,T007,1588.6631122240697,1588.6631122240697,通过,
电池释放时刻,T007,4934.1732844300495,4934.1732844300495,通过,
逐箱送达时刻复算,S014-FOD-01,2730.7968955370825,2730.7968955370825,通过,T007
逐箱送达时刻复算,S014-MED-01,2730.7968955370825,2730.7968955370825,通过,T007
硬时限,S014-MED-01,2730.7968955370825,3600.0,通过,T007
逐箱送达时刻复算,S014-WAT-01,2730.7968955370825,2730.7968955370825,通过,T007
硬时限,S014-WAT-01,2730.7968955370825,3600.0,通过,T007
机型物理可行,T008,A,存在可行复算,通过,
载质量,T008,17.0,25.0,通过,
装载体积,T008,0.039,0.06,通过,
返航SOC,T008,0.566101731633701,0.2,通过,
架次能耗复算,T008,1.9525422076483454,1.9525422076483454,通过,
返航时刻复算,T008,1653.8535692154742,1653.8535692154742,通过,
逐航段载荷递减,T008,17.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T008,A,A,通过,
电池机型兼容,T008,A,A,通过,
充电时间复算,T008,1064.0677488761887,1064.0677488761887,通过,
电池释放时刻,T008,2717.921318091663,2717.921318091663,通过,
逐箱送达时刻复算,S010-MED-01,1104.4634512744037,1104.4634512744037,通过,T008
硬时限,S010-MED-01,1104.4634512744037,3600.0,通过,T008
逐箱送达时刻复算,S010-WAT-01,1104.4634512744037,1104.4634512744037,通过,T008
硬时限,S010-WAT-01,1104.4634512744037,3600.0,通过,T008
机型物理可行,T009,C,存在可行复算,通过,
载质量,T009,67.0,80.0,通过,
装载体积,T009,0.148,0.25,通过,
返航SOC,T009,0.20971146120978545,0.2,通过,
架次能耗复算,T009,6.322308310321716,6.322308310321716,通过,
返航时刻复算,T009,5890.071767968309,5890.071767968309,通过,
逐航段载荷递减,T009,67.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T009,C,C,通过,
电池机型兼容,T009,C,C,通过,
充电时间复算,T009,2545.6251673787983,2545.6251673787983,通过,
电池释放时刻,T009,8435.696935347107,8435.696935347107,通过,
逐箱送达时刻复算,S003-FOD-01,5099.626338912097,5099.626338912097,通过,T009
逐箱送达时刻复算,S003-MED-01,5099.626338912097,5099.626338912097,通过,T009
硬时限,S003-MED-01,5099.626338912097,7200.0,通过,T009
逐箱送达时刻复算,S003-WAT-01,5099.626338912097,5099.626338912097,通过,T009
硬时限,S003-WAT-01,5099.626338912097,7200.0,通过,T009
逐箱送达时刻复算,S003-WAT-02,5099.626338912097,5099.626338912097,通过,T009
逐箱送达时刻复算,S003-WAT-03,5099.626338912097,5099.626338912097,通过,T009
逐箱送达时刻复算,S003-WAT-04,5099.626338912097,5099.626338912097,通过,T009
机型物理可行,T010,C,存在可行复算,通过,
载质量,T010,59.0,80.0,通过,
装载体积,T010,0.156,0.25,通过,
返航SOC,T010,0.22788512126357996,0.2,通过,
架次能耗复算,T010,6.17691902989136,6.17691902989136,通过,
返航时刻复算,T010,5915.69524378208,5915.69524378208,通过,
逐航段载荷递减,T010,59.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T010,C,C,通过,
电池机型兼容,T010,C,C,通过,
充电时间复算,T010,2506.2489039289103,2506.2489039289103,通过,
电池释放时刻,T010,8421.94414771099,8421.94414771099,通过,
逐箱送达时刻复算,S004-FOD-01,5196.072498048185,5196.072498048185,通过,T010
逐箱送达时刻复算,S004-HYG-01,5196.072498048185,5196.072498048185,通过,T010
逐箱送达时刻复算,S004-MED-01,5196.072498048185,5196.072498048185,通过,T010
硬时限,S004-MED-01,5196.072498048185,7200.0,通过,T010
逐箱送达时刻复算,S004-WAT-01,5196.072498048185,5196.072498048185,通过,T010
硬时限,S004-WAT-01,5196.072498048185,7200.0,通过,T010
逐箱送达时刻复算,S004-WAT-02,5196.072498048185,5196.072498048185,通过,T010
逐箱送达时刻复算,S004-WAT-03,5196.072498048185,5196.072498048185,通过,T010
机型物理可行,T011,B,存在可行复算,通过,
载质量,T011,25.0,30.0,通过,
装载体积,T011,0.067,0.073,通过,
返航SOC,T011,0.42227360925822466,0.2,通过,
架次能耗复算,T011,2.3109055629671014,2.3109055629671014,通过,
返航时刻复算,T011,3773.5999075926056,3773.5999075926056,通过,
逐航段载荷递减,T011,25.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T011,B,B,通过,
电池机型兼容,T011,B,B,通过,
充电时间复算,T011,1668.059077285744,1668.059077285744,通过,
电池释放时刻,T011,5441.65898487835,5441.65898487835,通过,
逐箱送达时刻复算,S015-FOD-01,3162.2528570846007,3162.2528570846007,通过,T011
逐箱送达时刻复算,S015-MED-01,3162.2528570846007,3162.2528570846007,通过,T011
硬时限,S015-MED-01,3162.2528570846007,7200.0,通过,T011
逐箱送达时刻复算,S015-WAT-01,3162.2528570846007,3162.2528570846007,通过,T011
硬时限,S015-WAT-01,3162.2528570846007,10800.0,通过,T011
机型物理可行,T012,A,存在可行复算,通过,
载质量,T012,17.0,25.0,通过,
装载体积,T012,0.039,0.06,通过,
返航SOC,T012,0.28702697492726614,0.2,通过,
架次能耗复算,T012,3.2083786128273024,3.2083786128273024,通过,
返航时刻复算,T012,2168.35853782002,2168.35853782002,通过,
逐航段载荷递减,T012,17.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T012,A,A,通过,
电池机型兼容,T012,A,A,通过,
充电时间复算,T012,1426.864932594554,1426.864932594554,通过,
电池释放时刻,T012,3595.223470414574,3595.223470414574,通过,
逐箱送达时刻复算,S008-MED-01,1364.4059355766767,1364.4059355766767,通过,T012
硬时限,S008-MED-01,1364.4059355766767,7200.0,通过,T012
逐箱送达时刻复算,S008-WAT-01,1364.4059355766767,1364.4059355766767,通过,T012
硬时限,S008-WAT-01,1364.4059355766767,7200.0,通过,T012
机型物理可行,T013,C,存在可行复算,通过,
载质量,T013,53.0,80.0,通过,
装载体积,T013,0.157,0.25,通过,
返航SOC,T013,0.21561727397686314,0.2,通过,
架次能耗复算,T013,6.275061808185095,6.275061808185095,通过,
返航时刻复算,T013,8477.983190236886,8477.983190236886,通过,
逐航段载荷递减,T013,53.000000|31.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T013,C,C,通过,
电池机型兼容,T013,C,C,通过,
充电时间复算,T013,2532.8292397167966,2532.8292397167966,通过,
电池释放时刻,T013,11010.812429953683,11010.812429953683,通过,
逐箱送达时刻复算,S002-FOD-01,7273.02327327618,7273.02327327618,通过,T013
逐箱送达时刻复算,S002-FOD-02,7273.02327327618,7273.02327327618,通过,T013
逐箱送达时刻复算,S002-HYG-01,7273.02327327618,7273.02327327618,通过,T013
逐箱送达时刻复算,S005-MED-01,7972.5953816888605,7972.5953816888605,通过,T013
硬时限,S005-MED-01,7972.5953816888605,10800.0,通过,T013
逐箱送达时刻复算,S005-WAT-01,7972.5953816888605,7972.5953816888605,通过,T013
硬时限,S005-WAT-01,7972.5953816888605,10800.0,通过,T013
逐箱送达时刻复算,S005-WAT-02,7972.5953816888605,7972.5953816888605,通过,T013
机型物理可行,T014,B,存在可行复算,通过,
载质量,T014,25.0,30.0,通过,
装载体积,T014,0.067,0.073,通过,
返航SOC,T014,0.47438608894156975,0.2,通过,
架次能耗复算,T014,2.102455644233721,2.102455644233721,通过,
返航时刻复算,T014,4906.289962753091,4906.289962753091,通过,
逐航段载荷递减,T014,25.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T014,B,B,通过,
电池机型兼容,T014,B,B,通过,
充电时间复算,T014,1577.7307791679457,1577.7307791679457,通过,
电池释放时刻,T014,6484.0207419210365,6484.0207419210365,通过,
逐箱送达时刻复算,S009-FOD-01,4437.490067479535,4437.490067479535,通过,T014
逐箱送达时刻复算,S009-MED-01,4437.490067479535,4437.490067479535,通过,T014
硬时限,S009-MED-01,4437.490067479535,10800.0,通过,T014
逐箱送达时刻复算,S009-WAT-01,4437.490067479535,4437.490067479535,通过,T014
硬时限,S009-WAT-01,4437.490067479535,10800.0,通过,T014
机型物理可行,T015,B,存在可行复算,通过,
载质量,T015,25.0,30.0,通过,
装载体积,T015,0.067,0.073,通过,
返航SOC,T015,0.7307068411984088,0.2,通过,
架次能耗复算,T015,1.0771726352063646,1.0771726352063646,通过,
返航时刻复算,T015,4997.765060133509,4997.765060133509,通过,
逐航段载荷递减,T015,25.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T015,B,B,通过,
电池机型兼容,T015,B,B,通过,
充电时间复算,T015,1133.4414752560915,1133.4414752560915,通过,
电池释放时刻,T015,6131.2065353896005,6131.2065353896005,通过,
逐箱送达时刻复算,S011-FOD-01,4715.136324517933,4715.136324517933,通过,T015
逐箱送达时刻复算,S011-MED-01,4715.136324517933,4715.136324517933,通过,T015
硬时限,S011-MED-01,4715.136324517933,10800.0,通过,T015
逐箱送达时刻复算,S011-WAT-01,4715.136324517933,4715.136324517933,通过,T015
硬时限,S011-WAT-01,4715.136324517933,10800.0,通过,T015
机型物理可行,T016,C,存在可行复算,通过,
载质量,T016,78.0,80.0,通过,
装载体积,T016,0.23500000000000001,0.25,通过,
返航SOC,T016,0.6244127637498618,0.2,通过,
架次能耗复算,T016,3.004697890001106,3.004697890001106,通过,
返航时刻复算,T016,7661.966413945542,7661.966413945542,通过,
逐航段载荷递减,T016,78.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T016,C,C,通过,
电池机型兼容,T016,C,C,通过,
充电时间复算,T016,1647.1056785419662,1647.1056785419662,通过,
电池释放时刻,T016,9309.072092487508,9309.072092487508,通过,
逐箱送达时刻复算,S001-FOD-01,7349.438043096268,7349.438043096268,通过,T016
逐箱送达时刻复算,S001-FOD-02,7349.438043096268,7349.438043096268,通过,T016
逐箱送达时刻复算,S001-FOD-03,7349.438043096268,7349.438043096268,通过,T016
逐箱送达时刻复算,S001-HYG-01,7349.438043096268,7349.438043096268,通过,T016
逐箱送达时刻复算,S001-HYG-02,7349.438043096268,7349.438043096268,通过,T016
逐箱送达时刻复算,S001-WAT-06,7349.438043096268,7349.438043096268,通过,T016
逐箱送达时刻复算,S001-WAT-07,7349.438043096268,7349.438043096268,通过,T016
逐箱送达时刻复算,S001-WAT-08,7349.438043096268,7349.438043096268,通过,T016
机型物理可行,T017,C,存在可行复算,通过,
载质量,T017,36.0,80.0,通过,
装载体积,T017,0.11800000000000001,0.25,通过,
返航SOC,T017,0.3009009683231818,0.2,通过,
架次能耗复算,T017,5.5927922534145456,5.5927922534145456,通过,
返航时刻复算,T017,10940.874592637967,10940.874592637967,通过,
逐航段载荷递减,T017,36.000000|8.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T017,C,C,通过,
电池机型兼容,T017,C,C,通过,
充电时间复算,T017,2348.0479019664394,2348.0479019664394,通过,
电池释放时刻,T017,13288.922494604407,13288.922494604407,通过,
逐箱送达时刻复算,S005-FOD-01,9628.601956259017,9628.601956259017,通过,T017
逐箱送达时刻复算,S005-HYG-01,9628.601956259017,9628.601956259017,通过,T017
逐箱送达时刻复算,S005-WAT-03,9628.601956259017,9628.601956259017,通过,T017
逐箱送达时刻复算,S010-FOD-01,10434.729050449825,10434.729050449825,通过,T017
机型物理可行,T018,C,存在可行复算,通过,
载质量,T018,28.0,80.0,通过,
装载体积,T018,0.09,0.25,通过,
返航SOC,T018,0.32274916826336364,0.2,通过,
架次能耗复算,T018,5.418006653893091,5.418006653893091,通过,
返航时刻复算,T018,10540.112244695376,10540.112244695376,通过,
逐航段载荷递减,T018,28.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T018,C,C,通过,
电池机型兼容,T018,C,C,通过,
充电时间复算,T018,2300.710135429379,2300.710135429379,通过,
电池释放时刻,T018,12840.822380124755,12840.822380124755,通过,
逐箱送达时刻复算,S008-FOD-01,9840.88771746613,9840.88771746613,通过,T018
逐箱送达时刻复算,S008-HYG-01,9840.88771746613,9840.88771746613,通过,T018
逐箱送达时刻复算,S008-WAT-02,9840.88771746613,9840.88771746613,通过,T018
机型物理可行,T019,B,存在可行复算,通过,
载质量,T019,14.0,30.0,通过,
装载体积,T019,0.063,0.073,通过,
返航SOC,T019,0.3941324570973328,0.2,通过,
架次能耗复算,T019,2.423470171610669,2.423470171610669,通过,
返航时刻复算,T019,6954.416096481277,6954.416096481277,通过,
逐航段载荷递减,T019,14.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T019,B,B,通过,
电池机型兼容,T019,B,B,通过,
充电时间复算,T019,1716.8370743646233,1716.8370743646233,通过,
电池释放时刻,T019,8671.253170845901,8671.253170845901,通过,
逐箱送达时刻复算,S003-FOD-02,6222.268023788996,6222.268023788996,通过,T019
逐箱送达时刻复算,S003-HYG-01,6222.268023788996,6222.268023788996,通过,T019
无人机时间冲突,U05:T005->T007,1500.9702855348519,1500.9702855348519,通过,下一架次开始不得早于前一架次返航
无人机时间冲突,U05:T007->T014,3345.5101722059803,3345.5101722059803,通过,下一架次开始不得早于前一架次返航
无人机时间冲突,U05:T014->T019,4934.1732844300495,4906.289962753091,通过,下一架次开始不得早于前一架次返航
无人机时间冲突,U06:T006->T011,1944.0258065765963,1944.0258065765963,通过,下一架次开始不得早于前一架次返航
无人机时间冲突,U06:T011->T015,3808.1342555690235,3773.5999075926056,通过,下一架次开始不得早于前一架次返航
无人机时间冲突,U07:T001->T003,1561.4267416985467,1561.4267416985467,通过,下一架次开始不得早于前一架次返航
无人机时间冲突,U07:T003->T010,3610.5097523142886,3610.5097523142886,通过,下一架次开始不得早于前一架次返航
无人机时间冲突,U07:T010->T016,6034.539672246995,5915.69524378208,通过,下一架次开始不得早于前一架次返航
无人机时间冲突,U07:T016->T017,8421.94414771099,7661.966413945542,通过,下一架次开始不得早于前一架次返航
无人机时间冲突,U08:T002->T004,1565.0356687212288,1565.0356687212288,通过,下一架次开始不得早于前一架次返航
无人机时间冲突,U08:T004->T009,3454.260909855884,3454.260909855884,通过,下一架次开始不得早于前一架次返航
无人机时间冲突,U08:T009->T013,5890.071767968309,5890.071767968309,通过,下一架次开始不得早于前一架次返航
无人机时间冲突,U08:T013->T018,8477.983190236886,8477.983190236886,通过,下一架次开始不得早于前一架次返航
电池任务充电冲突,B-BAT-01:T005->T014,3345.5101722059803,2956.6491029686326,通过,电池从架次开始占用至返航后充至100%
电池任务充电冲突,B-BAT-02:T006->T015,3808.1342555690235,3808.1342555690235,通过,电池从架次开始占用至返航后充至100%
电池任务充电冲突,B-BAT-03:T007->T019,4934.1732844300495,4934.1732844300495,通过,电池从架次开始占用至返航后充至100%
电池任务充电冲突,C-BAT-01:T001->T010,3610.5097523142886,3187.2923041126014,通过,电池从架次开始占用至返航后充至100%
电池任务充电冲突,C-BAT-01:T010->T017,8421.94414771099,8421.94414771099,通过,电池从架次开始占用至返航后充至100%
电池任务充电冲突,C-BAT-02:T002->T009,3454.260909855884,3101.377340696003,通过,电池从架次开始占用至返航后充至100%
电池任务充电冲突,C-BAT-02:T009->T018,8477.983190236886,8435.696935347107,通过,电池从架次开始占用至返航后充至100%
电池任务充电冲突,C-BAT-03:T003->T016,6034.539672246995,6034.539672246995,通过,电池从架次开始占用至返航后充至100%
电池任务充电冲突,C-BAT-04:T004->T013,5890.071767968309,5209.335911520071,通过,电池从架次开始占用至返航后充至100%
