检查项,对象编号,计算值,允许值,是否通过,说明
装载体积,T001,0.159,0.25,通过,
返航SOC,T001,0.635302225105445,0.2,通过,
架次能耗复算,T001,2.9175821991564397,2.9175821991564397,通过,
返航时刻复算,T001,1560.169061638226,1560.169061638226,通过,
逐航段载荷递减,T001,76.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T001,C,C,通过,
电池机型兼容,T001,C,C,通过,
充电时间复算,T001,1623.511845604869,1623.511845604869,通过,
电池释放时刻,T001,3183.680907243095,3183.680907243095,通过,
逐箱送达时刻复算,S001-MED-01,1248.269530819113,1248.269530819113,通过,T001
硬时限,S001-MED-01,1248.269530819113,3600.0,通过,T001
逐箱送达时刻复算,S001-MED-02,1248.269530819113,1248.269530819113,通过,T001
硬时限,S001-MED-02,1248.269530819113,3600.0,通过,T001
逐箱送达时刻复算,S001-WAT-01,1248.269530819113,1248.269530819113,通过,T001
硬时限,S001-WAT-01,1248.269530819113,3600.0,通过,T001
逐箱送达时刻复算,S001-WAT-02,1248.269530819113,1248.269530819113,通过,T001
硬时限,S001-WAT-02,1248.269530819113,3600.0,通过,T001
逐箱送达时刻复算,S001-WAT-03,1248.269530819113,1248.269530819113,通过,T001
硬时限,S001-WAT-03,1248.269530819113,3600.0,通过,T001
逐箱送达时刻复算,S001-WAT-04,1248.269530819113,1248.269530819113,通过,T001
硬时限,S001-WAT-04,1248.269530819113,3600.0,通过,T001
逐箱送达时刻复算,S001-WAT-05,1248.269530819113,1248.269530819113,通过,T001
硬时限,S001-WAT-05,1248.269530819113,3600.0,通过,T001
机型物理可行,T002,C,存在可行复算,通过,
载质量,T002,56.0,80.0,通过,
装载体积,T002,0.133,0.25,通过,
返航SOC,T002,0.29620963519649623,0.2,通过,
架次能耗复算,T002,5.63032291842803,5.63032291842803,通过,
返航时刻复算,T002,2586.278198423968,2586.278198423968,通过,
逐航段载荷递减,T002,56.000000|31.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T002,C,C,通过,
电池机型兼容,T002,C,C,通过,
充电时间复算,T002,2358.212457074258,2358.212457074258,通过,
电池释放时刻,T002,4944.490655498226,4944.490655498226,通过,
逐箱送达时刻复算,S006-MED-01,2234.1462732688974,2234.1462732688974,通过,T002
硬时限,S006-MED-01,2234.1462732688974,3600.0,通过,T002
逐箱送达时刻复算,S006-WAT-01,2234.1462732688974,2234.1462732688974,通过,T002
硬时限,S006-WAT-01,2234.1462732688974,3600.0,通过,T002
逐箱送达时刻复算,S006-WAT-02,2234.1462732688974,2234.1462732688974,通过,T002
硬时限,S006-WAT-02,2234.1462732688974,3600.0,通过,T002
逐箱送达时刻复算,S015-FOD-01,1394.9148016771355,1394.9148016771355,通过,T002
硬时限,S015-FOD-01,1394.9148016771355,14400.0,通过,T002
逐箱送达时刻复算,S015-MED-01,1394.9148016771355,1394.9148016771355,通过,T002
硬时限,S015-MED-01,1394.9148016771355,7200.0,通过,T002
逐箱送达时刻复算,S015-WAT-01,1394.9148016771355,1394.9148016771355,通过,T002
硬时限,S015-WAT-01,1394.9148016771355,10800.0,通过,T002
机型物理可行,T003,C,存在可行复算,通过,
载质量,T003,73.0,80.0,通过,
装载体积,T003,0.219,0.25,通过,
返航SOC,T003,0.43336898245951594,0.2,通过,
架次能耗复算,T003,4.5330481403238725,4.5330481403238725,通过,
返航时刻复算,T003,4039.732158658666,4039.732158658666,通过,
逐航段载荷递减,T003,73.000000|45.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T003,C,C,通过,
电池机型兼容,T003,C,C,通过,
充电时间复算,T003,2061.0338713377155,2061.0338713377155,通过,
电池释放时刻,T003,6100.766029996381,6100.766029996381,通过,
逐箱送达时刻复算,S006-FOD-01,2721.590986793297,2721.590986793297,通过,T003
硬时限,S006-FOD-01,2721.590986793297,7200.0,通过,T003
逐箱送达时刻复算,S006-HYG-01,2721.590986793297,2721.590986793297,通过,T003
硬时限,S006-HYG-01,2721.590986793297,10800.0,通过,T003
逐箱送达时刻复算,S006-WAT-03,2721.590986793297,2721.590986793297,通过,T003
硬时限,S006-WAT-03,2721.590986793297,3600.0,通过,T003
逐箱送达时刻复算,S007-FOD-01,3479.9089555086407,3479.9089555086407,通过,T003
硬时限,S007-FOD-01,3479.9089555086407,7200.0,通过,T003
逐箱送达时刻复算,S007-HYG-01,3479.9089555086407,3479.9089555086407,通过,T003
硬时限,S007-HYG-01,3479.9089555086407,10800.0,通过,T003
逐箱送达时刻复算,S007-MED-01,3479.9089555086407,3479.9089555086407,通过,T003
硬时限,S007-MED-01,3479.9089555086407,3600.0,通过,T003
逐箱送达时刻复算,S007-WAT-01,3479.9089555086407,3479.9089555086407,通过,T003
硬时限,S007-WAT-01,3479.9089555086407,3600.0,通过,T003
逐箱送达时刻复算,S007-WAT-02,3479.9089555086407,3479.9089555086407,通过,T003
硬时限,S007-WAT-02,3479.9089555086407,3600.0,通过,T003
机型物理可行,T004,B,存在可行复算,通过,
载质量,T004,25.0,30.0,通过,
装载体积,T004,0.067,0.073,通过,
返航SOC,T004,0.5442011152687537,0.2,通过,
架次能耗复算,T004,1.8231955389249852,1.8231955389249852,通过,
返航时刻复算,T004,1555.3795060205198,1555.3795060205198,通过,
逐航段载荷递减,T004,25.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T004,B,B,通过,
电池机型兼容,T004,B,B,通过,
充电时间复算,T004,1456.7180668674937,1456.7180668674937,通过,
电池释放时刻,T004,3012.0975728880135,3012.0975728880135,通过,
逐箱送达时刻复算,S010-FOD-01,1085.2264196769265,1085.2264196769265,通过,T004
硬时限,S010-FOD-01,1085.2264196769265,7200.0,通过,T004
逐箱送达时刻复算,S010-MED-01,1085.2264196769265,1085.2264196769265,通过,T004
硬时限,S010-MED-01,1085.2264196769265,3600.0,通过,T004
逐箱送达时刻复算,S010-WAT-01,1085.2264196769265,1085.2264196769265,通过,T004
硬时限,S010-WAT-01,1085.2264196769265,3600.0,通过,T004
机型物理可行,T005,B,存在可行复算,通过,
载质量,T005,25.0,30.0,通过,
装载体积,T005,0.067,0.073,通过,
返航SOC,T005,0.5438102234425178,0.2,通过,
架次能耗复算,T005,1.8247591062299287,1.8247591062299287,通过,
返航时刻复算,T005,1510.472262686102,1510.472262686102,通过,
逐航段载荷递减,T005,25.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T005,B,B,通过,
电池机型兼容,T005,B,B,通过,
充电时间复算,T005,1457.3956126996359,1457.3956126996359,通过,
电池释放时刻,T005,2967.867875385738,2967.867875385738,通过,
逐箱送达时刻复算,S013-FOD-01,1062.7694646763844,1062.7694646763844,通过,T005
硬时限,S013-FOD-01,1062.7694646763844,7200.0,通过,T005
逐箱送达时刻复算,S013-MED-01,1062.7694646763844,1062.7694646763844,通过,T005
硬时限,S013-MED-01,1062.7694646763844,3600.0,通过,T005
逐箱送达时刻复算,S013-WAT-01,1062.7694646763844,1062.7694646763844,通过,T005
硬时限,S013-WAT-01,1062.7694646763844,3600.0,通过,T005
机型物理可行,T006,B,存在可行复算,通过,
载质量,T006,25.0,30.0,通过,
装载体积,T006,0.067,0.073,通过,
返航SOC,T006,0.31189657264333115,0.2,通过,
架次能耗复算,T006,2.7524137094266754,2.7524137094266754,通过,
返航时刻复算,T006,3433.212391956045,3433.212391956045,通过,
逐航段载荷递减,T006,25.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T006,B,B,通过,
电池机型兼容,T006,B,B,通过,
充电时间复算,T006,1859.3792740848928,1859.3792740848928,通过,
电池释放时刻,T006,5292.5916660409375,5292.5916660409375,通过,
逐箱送达时刻复算,S012-FOD-01,2781.7723273210736,2781.7723273210736,通过,T006
硬时限,S012-FOD-01,2781.7723273210736,7200.0,通过,T006
逐箱送达时刻复算,S012-MED-01,2781.7723273210736,2781.7723273210736,通过,T006
硬时限,S012-MED-01,2781.7723273210736,3600.0,通过,T006
逐箱送达时刻复算,S012-WAT-01,2781.7723273210736,2781.7723273210736,通过,T006
硬时限,S012-WAT-01,2781.7723273210736,3600.0,通过,T006
机型物理可行,T007,B,存在可行复算,通过,
载质量,T007,25.0,30.0,通过,
装载体积,T007,0.067,0.073,通过,
返航SOC,T007,0.4649029372680009,0.2,通过,
架次能耗复算,T007,2.1403882509279963,2.1403882509279963,通过,
返航时刻复算,T007,3425.1358355299053,3425.1358355299053,通过,
逐航段载荷递减,T007,25.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T007,B,B,通过,
电池机型兼容,T007,B,B,通过,
充电时间复算,T007,1594.1682420687985,1594.1682420687985,通过,
电池释放时刻,T007,5019.304077598704,5019.304077598704,通过,
逐箱送达时刻复算,S014-FOD-01,2797.814337441879,2797.814337441879,通过,T007
硬时限,S014-FOD-01,2797.814337441879,7200.0,通过,T007
逐箱送达时刻复算,S014-MED-01,2797.814337441879,2797.814337441879,通过,T007
硬时限,S014-MED-01,2797.814337441879,3600.0,通过,T007
逐箱送达时刻复算,S014-WAT-01,2797.814337441879,2797.814337441879,通过,T007
硬时限,S014-WAT-01,2797.814337441879,3600.0,通过,T007
机型物理可行,T008,A,存在可行复算,通过,
载质量,T008,3.0,25.0,通过,
装载体积,T008,0.012,0.06,通过,
返航SOC,T008,0.38821510004674464,0.2,通过,
架次能耗复算,T008,2.753032049789649,2.753032049789649,通过,
返航时刻复算,T008,1943.7377015398852,1943.7377015398852,通过,
逐航段载荷递减,T008,3.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T008,A,A,通过,
电池机型兼容,T008,A,A,通过,
充电时间复算,T008,1295.320369939232,1295.320369939232,通过,
电池释放时刻,T008,3239.058071479117,3239.058071479117,通过,
逐箱送达时刻复算,S002-MED-01,1223.8088507699426,1223.8088507699426,通过,T008
硬时限,S002-MED-01,1223.8088507699426,3600.0,通过,T008
机型物理可行,T009,A,存在可行复算,通过,
载质量,T009,22.0,25.0,通过,
装载体积,T009,0.055,0.06,通过,
返航SOC,T009,0.3291799401952784,0.2,通过,
架次能耗复算,T009,3.0186902691212474,3.0186902691212474,通过,
返航时刻复算,T009,2003.7377015398852,2003.7377015398852,通过,
逐航段载荷递减,T009,22.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T009,A,A,通过,
电池机型兼容,T009,A,A,通过,
充电时间复算,T009,1372.066077746138,1372.066077746138,通过,
电池释放时刻,T009,3375.803779286023,3375.803779286023,通过,
逐箱送达时刻复算,S002-FOD-01,1283.8088507699426,1283.8088507699426,通过,T009
硬时限,S002-FOD-01,1283.8088507699426,7200.0,通过,T009
逐箱送达时刻复算,S002-WAT-04,1283.8088507699426,1283.8088507699426,通过,T009
硬时限,S002-WAT-04,1283.8088507699426,3600.0,通过,T009
机型物理可行,T010,A,存在可行复算,通过,
载质量,T010,14.0,25.0,通过,
装载体积,T010,0.027,0.06,通过,
返航SOC,T010,0.7289942904761184,0.2,通过,
架次能耗复算,T010,1.2195256928574674,1.2195256928574674,通过,
返航时刻复算,T010,1190.8994824636354,1190.8994824636354,通过,
逐航段载荷递减,T010,14.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T010,A,A,通过,
电池机型兼容,T010,A,A,通过,
充电时间复算,T010,852.3074223810461,852.3074223810461,通过,
电池释放时刻,T010,2043.2069048446815,2043.2069048446815,通过,
逐箱送达时刻复算,S001-WAT-06,848.573074565151,848.573074565151,通过,T010
硬时限,S001-WAT-06,848.573074565151,3600.0,通过,T010
机型物理可行,T011,A,存在可行复算,通过,
载质量,T011,14.0,25.0,通过,
装载体积,T011,0.027,0.06,通过,
返航SOC,T011,0.7289942904761184,0.2,通过,
架次能耗复算,T011,1.2195256928574674,1.2195256928574674,通过,
返航时刻复算,T011,1190.8994824636354,1190.8994824636354,通过,
逐航段载荷递减,T011,14.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T011,A,A,通过,
电池机型兼容,T011,A,A,通过,
充电时间复算,T011,852.3074223810461,852.3074223810461,通过,
电池释放时刻,T011,2043.2069048446815,2043.2069048446815,通过,
逐箱送达时刻复算,S001-WAT-07,848.573074565151,848.573074565151,通过,T011
硬时限,S001-WAT-07,848.573074565151,3600.0,通过,T011
机型物理可行,T012,A,存在可行复算,通过,
载质量,T012,14.0,25.0,通过,
装载体积,T012,0.027,0.06,通过,
返航SOC,T012,0.7289942904761184,0.2,通过,
架次能耗复算,T012,1.2195256928574674,1.2195256928574674,通过,
返航时刻复算,T012,2381.798964927271,2381.798964927271,通过,
逐航段载荷递减,T012,14.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T012,A,A,通过,
电池机型兼容,T012,A,A,通过,
充电时间复算,T012,852.3074223810461,852.3074223810461,通过,
电池释放时刻,T012,3234.1063873083167,3234.1063873083167,通过,
逐箱送达时刻复算,S001-WAT-08,2039.4725570287865,2039.4725570287865,通过,T012
硬时限,S001-WAT-08,2039.4725570287865,3600.0,通过,T012
机型物理可行,T013,A,存在可行复算,通过,
载质量,T013,14.0,25.0,通过,
装载体积,T013,0.027,0.06,通过,
返航SOC,T013,0.36190396524670176,0.2,通过,
架次能耗复算,T013,2.871432156389842,2.871432156389842,通过,
返航时刻复算,T013,3134.637184003521,3134.637184003521,通过,
逐航段载荷递减,T013,14.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T013,A,A,通过,
电池机型兼容,T013,A,A,通过,
充电时间复算,T013,1329.5248451792877,1329.5248451792877,通过,
电池释放时刻,T013,4464.1620291828085,4464.1620291828085,通过,
逐箱送达时刻复算,S002-WAT-01,2414.708333233578,2414.708333233578,通过,T013
硬时限,S002-WAT-01,2414.708333233578,3600.0,通过,T013
机型物理可行,T014,A,存在可行复算,通过,
载质量,T014,14.0,25.0,通过,
装载体积,T014,0.027,0.06,通过,
返航SOC,T014,0.36190396524670176,0.2,通过,
架次能耗复算,T014,2.871432156389842,2.871432156389842,通过,
返航时刻复算,T014,3986.9446063845667,3986.9446063845667,通过,
逐航段载荷递减,T014,14.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T014,A,A,通过,
电池机型兼容,T014,A,A,通过,
充电时间复算,T014,1329.5248451792877,1329.5248451792877,通过,
电池释放时刻,T014,5316.469451563855,5316.469451563855,通过,
逐箱送达时刻复算,S002-WAT-02,3267.015755614624,3267.015755614624,通过,T014
硬时限,S002-WAT-02,3267.015755614624,3600.0,通过,T014
机型物理可行,T015,A,存在可行复算,通过,
载质量,T015,14.0,25.0,通过,
装载体积,T015,0.027,0.06,通过,
返航SOC,T015,0.36190396524670176,0.2,通过,
架次能耗复算,T015,2.871432156389842,2.871432156389842,通过,
返航时刻复算,T015,3986.9446063845667,3986.9446063845667,通过,
逐航段载荷递减,T015,14.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T015,A,A,通过,
电池机型兼容,T015,A,A,通过,
充电时间复算,T015,1329.5248451792877,1329.5248451792877,通过,
电池释放时刻,T015,5316.469451563855,5316.469451563855,通过,
逐箱送达时刻复算,S002-WAT-03,3267.015755614624,3267.015755614624,通过,T015
硬时限,S002-WAT-03,3267.015755614624,3600.0,通过,T015
机型物理可行,T016,C,存在可行复算,通过,
载质量,T016,59.0,80.0,通过,
装载体积,T016,0.156,0.25,通过,
返航SOC,T016,0.230883681658843,0.2,通过,
架次能耗复算,T016,6.152930546729256,6.152930546729256,通过,
返航时刻复算,T016,4887.334637506408,4887.334637506408,通过,
逐航段载荷递减,T016,59.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T016,C,C,通过,
电池机型兼容,T016,C,C,通过,
充电时间复算,T016,2499.752023072507,2499.752023072507,通过,
电池释放时刻,T016,7387.086660578916,7387.086660578916,通过,
逐箱送达时刻复算,S004-FOD-01,4169.776417965188,4169.776417965188,通过,T016
硬时限,S004-FOD-01,4169.776417965188,10800.0,通过,T016
逐箱送达时刻复算,S004-HYG-01,4169.776417965188,4169.776417965188,通过,T016
硬时限,S004-HYG-01,4169.776417965188,14400.0,通过,T016
逐箱送达时刻复算,S004-MED-01,4169.776417965188,4169.776417965188,通过,T016
硬时限,S004-MED-01,4169.776417965188,7200.0,通过,T016
逐箱送达时刻复算,S004-WAT-01,4169.776417965188,4169.776417965188,通过,T016
硬时限,S004-WAT-01,4169.776417965188,7200.0,通过,T016
逐箱送达时刻复算,S004-WAT-02,4169.776417965188,4169.776417965188,通过,T016
硬时限,S004-WAT-02,4169.776417965188,7200.0,通过,T016
逐箱送达时刻复算,S004-WAT-03,4169.776417965188,4169.776417965188,通过,T016
硬时限,S004-WAT-03,4169.776417965188,7200.0,通过,T016
机型物理可行,T017,C,存在可行复算,通过,
载质量,T017,45.0,80.0,通过,
装载体积,T017,0.129,0.25,通过,
返航SOC,T017,0.27049872854427526,0.2,通过,
架次能耗复算,T017,5.836010171645798,5.836010171645798,通过,
返航时刻复算,T017,6239.433080862636,6239.433080862636,通过,
逐航段载荷递减,T017,45.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T017,C,C,通过,
电池机型兼容,T017,C,C,通过,
充电时间复算,T017,2413.9194214874037,2413.9194214874037,通过,
电池释放时刻,T017,8653.35250235004,8653.35250235004,通过,
逐箱送达时刻复算,S008-FOD-01,5537.422619760651,5537.422619760651,通过,T017
硬时限,S008-FOD-01,5537.422619760651,10800.0,通过,T017
逐箱送达时刻复算,S008-HYG-01,5537.422619760651,5537.422619760651,通过,T017
硬时限,S008-HYG-01,5537.422619760651,14400.0,通过,T017
逐箱送达时刻复算,S008-MED-01,5537.422619760651,5537.422619760651,通过,T017
硬时限,S008-MED-01,5537.422619760651,7200.0,通过,T017
逐箱送达时刻复算,S008-WAT-01,5537.422619760651,5537.422619760651,通过,T017
硬时限,S008-WAT-01,5537.422619760651,7200.0,通过,T017
逐箱送达时刻复算,S008-WAT-02,5537.422619760651,5537.422619760651,通过,T017
硬时限,S008-WAT-02,5537.422619760651,7200.0,通过,T017
机型物理可行,T018,B,存在可行复算,通过,
载质量,T018,17.0,30.0,通过,
装载体积,T018,0.039,0.073,通过,
返航SOC,T018,0.37575577309753205,0.2,通过,
架次能耗复算,T018,2.496976907609872,2.496976907609872,通过,
返航时刻复算,T018,5445.658929422124,5445.658929422124,通过,
逐航段载荷递减,T018,17.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T018,B,B,通过,
电池机型兼容,T018,B,B,通过,
充电时间复算,T018,1748.6899932976112,1748.6899932976112,通过,
电池释放时刻,T018,7194.348922719735,7194.348922719735,通过,
逐箱送达时刻复算,S003-MED-01,4713.3707158093475,4713.3707158093475,通过,T018
硬时限,S003-MED-01,4713.3707158093475,7200.0,通过,T018
逐箱送达时刻复算,S003-WAT-01,4713.3707158093475,4713.3707158093475,通过,T018
硬时限,S003-WAT-01,4713.3707158093475,7200.0,通过,T018
机型物理可行,T019,C,存在可行复算,通过,
载质量,T019,64.0,80.0,通过,
装载体积,T019,0.17200000000000001,0.25,通过,
返航SOC,T019,0.231315403387238,0.2,通过,
架次能耗复算,T019,6.149476772902096,6.149476772902096,通过,
返航时刻复算,T019,7380.581795451643,7380.581795451643,通过,
逐航段载荷递减,T019,64.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T019,C,C,通过,
电池机型兼容,T019,C,C,通过,
充电时间复算,T019,2498.8166259943177,2498.8166259943177,通过,
电池释放时刻,T019,9879.398421445962,9879.398421445962,通过,
逐箱送达时刻复算,S003-FOD-01,6589.996225474935,6589.996225474935,通过,T019
硬时限,S003-FOD-01,6589.996225474935,10800.0,通过,T019
逐箱送达时刻复算,S003-FOD-02,6589.996225474935,6589.996225474935,通过,T019
硬时限,S003-FOD-02,6589.996225474935,10800.0,通过,T019
逐箱送达时刻复算,S003-HYG-01,6589.996225474935,6589.996225474935,通过,T019
硬时限,S003-HYG-01,6589.996225474935,14400.0,通过,T019
逐箱送达时刻复算,S003-WAT-02,6589.996225474935,6589.996225474935,通过,T019
硬时限,S003-WAT-02,6589.996225474935,7200.0,通过,T019
逐箱送达时刻复算,S003-WAT-03,6589.996225474935,6589.996225474935,通过,T019
硬时限,S003-WAT-03,6589.996225474935,7200.0,通过,T019
逐箱送达时刻复算,S003-WAT-04,6589.996225474935,6589.996225474935,通过,T019
硬时限,S003-WAT-04,6589.996225474935,7200.0,通过,T019
机型物理可行,T020,B,存在可行复算,通过,
载质量,T020,14.0,30.0,通过,
装载体积,T020,0.063,0.073,通过,
返航SOC,T020,0.4096845364769576,0.2,通过,
架次能耗复算,T020,2.3612618540921697,2.3612618540921697,通过,
返航时刻复算,T020,5189.906467738734,5189.906467738734,通过,
逐航段载荷递减,T020,14.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T020,B,B,通过,
电池机型兼容,T020,B,B,通过,
充电时间复算,T020,1689.8801367732733,1689.8801367732733,通过,
电池释放时刻,T020,6879.786604512007,6879.786604512007,通过,
逐箱送达时刻复算,S002-FOD-02,4593.499429847389,4593.499429847389,通过,T020
硬时限,S002-FOD-02,4593.499429847389,7200.0,通过,T020
逐箱送达时刻复算,S002-HYG-01,4593.499429847389,4593.499429847389,通过,T020
硬时限,S002-HYG-01,4593.499429847389,10800.0,通过,T020
机型物理可行,T021,A,存在可行复算,通过,
载质量,T021,8.0,25.0,通过,
装载体积,T021,0.028,0.06,通过,
返航SOC,T021,0.7363142040102139,0.2,通过,
架次能耗复算,T021,1.1865860819540377,1.1865860819540377,通过,
返航时刻复算,T021,4425.005869771952,4425.005869771952,通过,
逐航段载荷递减,T021,8.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T021,A,A,通过,
电池机型兼容,T021,A,A,通过,
充电时间复算,T021,842.791534786722,842.791534786722,通过,
电池释放时刻,T021,5267.797404558674,5267.797404558674,通过,
逐箱送达时刻复算,S001-FOD-01,4082.6794618734675,4082.6794618734675,通过,T021
硬时限,S001-FOD-01,4082.6794618734675,7200.0,通过,T021
机型物理可行,T022,A,存在可行复算,通过,
载质量,T022,8.0,25.0,通过,
装载体积,T022,0.028,0.06,通过,
返航SOC,T022,0.7363142040102139,0.2,通过,
架次能耗复算,T022,1.1865860819540377,1.1865860819540377,通过,
返航时刻复算,T022,4429.957553942752,4429.957553942752,通过,
逐航段载荷递减,T022,8.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T022,A,A,通过,
电池机型兼容,T022,A,A,通过,
充电时间复算,T022,842.791534786722,842.791534786722,通过,
电池释放时刻,T022,5272.749088729474,5272.749088729474,通过,
逐箱送达时刻复算,S001-FOD-02,4087.6311460442685,4087.6311460442685,通过,T022
硬时限,S001-FOD-02,4087.6311460442685,7200.0,通过,T022
机型物理可行,T023,A,存在可行复算,通过,
载质量,T023,8.0,25.0,通过,
装载体积,T023,0.028,0.06,通过,
返航SOC,T023,0.7363142040102139,0.2,通过,
架次能耗复算,T023,1.1865860819540377,1.1865860819540377,通过,
返航时刻复算,T023,5177.844088848202,5177.844088848202,通过,
逐航段载荷递减,T023,8.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T023,A,A,通过,
电池机型兼容,T023,A,A,通过,
充电时间复算,T023,842.791534786722,842.791534786722,通过,
电池释放时刻,T023,6020.635623634924,6020.635623634924,通过,
逐箱送达时刻复算,S001-FOD-03,4835.517680949718,4835.517680949718,通过,T023
硬时限,S001-FOD-03,4835.517680949718,7200.0,通过,T023
机型物理可行,T024,C,存在可行复算,通过,
载质量,T024,59.0,80.0,通过,
装载体积,T024,0.156,0.25,通过,
返航SOC,T024,0.4722259515818029,0.2,通过,
架次能耗复算,T024,4.222192387345577,4.222192387345577,通过,
返航时刻复算,T024,8116.623524116943,8116.623524116943,通过,
逐航段载荷递减,T024,59.000000|0.000000,非增且返程为0,通过,
